,total_power
4278,74749.98739999998
4279,75294.5505
4280,77456.11400000002
4281,76354.08590000002
4282,77989.9964
4283,78153.52049999998
4284,77823.76590000001
4285,79253.16930000001
4286,77497.56049999999
4287,76220.74460000002
4288,75558.79030000001
4289,76008.3504
4290,77822.64279999999
4291,76918.8366
4292,78395.7969
4293,80081.49960000001
4294,82616.88010000001
4295,82822.97339999999
4296,80656.18639999999
4297,80163.2663
4298,79713.13689999998
4299,80265.4003
4300,79359.4296
4301,80145.3138
4302,79997.31620000002
4303,80428.507
4304,80787.4999
4305,82301.34659999999
4306,82796.8872
4307,81701.35010000001
4308,80644.16629999998
4309,78352.96710000001
4310,80599.0105
4311,79311.157
4312,78886.65709999998
4313,77599.90290000003
4314,79009.24969999999
4315,78270.5163
4316,76212.14990000002
4317,75555.4037
4318,75800.4
4319,75232.0937
4320,74812.0327
4321,74026.6598
4322,74023.0206
4323,74184.56339999997
4324,74107.36940000001
4325,73951.17700000001
4326,73773.62529999999
4327,73266.0771
4328,73071.62380000002
4329,76398.269
4330,76547.0541
4331,77287.82019999999
4332,76849.05689999998
4333,76536.1332
4334,76425.75679999999
4335,77119.48019999999
4336,75917.09740000003
4337,76474.0164
4338,77326.947
4339,79327.50739999999
4340,79190.14389999998
4341,80218.5593
4342,81207.2294
4343,82827.81350000002
4344,80676.93979999998
4345,78999.3941
4346,76508.50710000002
4347,76840.40299999999
4348,76360.3539
4349,76401.867
4350,75785.5632
4351,75608.0862
4352,74873.4231
4353,73677.12700000001
4354,75824.0968
4355,77997.06439999999
4356,76606.58009999999
4357,76614.8931
4358,79091.02029999999
4359,79659.96650000001
4360,80318.1606
4361,81178.974
4362,81967.29629999999
4363,81016.66680000002
4364,81063.0397
4365,78609.66300000002
4366,77967.2538
4367,76817.4495
4368,75944.9956
4369,76598.31260000002
4370,77616.79280000001
4371,76424.0541
4372,75812.48010000003
4373,72513.6233
4374,70278.1573
4375,70005.82389999999
4376,70287.0829
4377,73380.09039999999
4378,75252.68380000003
4379,76798.4673
4380,77430.84720000003
4381,77397.39699999998
4382,76548.11349999998
4383,76340.05630000001
4384,76628.46709999997
4385,76982.4006
4386,76332.03289999999
4387,72679.54609999999
4388,72436.7669
4389,71814.11959999999
4390,71324.13380000001
4391,71626.404
4392,71858.97359999998
4393,72373.6536
4394,71306.2396
4395,72290.87589999998
4396,71194.2036
4397,71657.05309999999
4398,70791.453
4399,70978.5171
4400,70559.7
4401,70591.7
4402,70623.7
4403,70655.7
4404,70687.7
4405,70719.7
4406,70751.7
4407,70783.7
4408,70815.7
4409,70847.7
4410,70879.7
4411,70911.7
4412,70943.7
4413,70975.7
4414,71007.7
4415,71039.7
4416,70327.7
4417,70359.7
4418,70391.7
4419,70423.7
4420,70455.7
4421,70463.7
4422,70495.7
4423,70527.7
4424,70559.7
4425,70591.7
4426,70623.7
4427,70655.7
4428,70687.7
4429,70719.7
4430,70751.7
4431,70783.7
4432,70815.7
4433,70847.7
4434,70879.7
4435,70911.7
4436,70943.7
4437,70975.7
4438,71007.7
4439,71039.7
4440,70327.7
4441,70359.7
4442,70391.7
4443,70423.7
4444,70455.7
4445,70463.7
4446,70495.7
4447,70527.7
4448,70559.7
4449,70591.7
4450,70623.7
4451,70655.7
4452,70687.7
4453,70719.7
4454,70751.7
4455,70783.7
4456,70815.7
4457,70847.7
4458,70879.7
4459,70911.7
4460,70943.7
4461,70975.7
4462,71007.7
4463,71039.7
4464,70327.7
4465,70359.7
4466,70391.7
4467,70423.7
4468,70455.7
4469,70463.7
4470,70495.7
4471,70527.7
4472,70559.7
4473,70591.7
4474,70623.7
4475,70655.7
4476,70687.7
4477,70719.7
4478,70751.7
4479,70783.7
4480,70815.7
4481,70847.7
4482,70879.7
4483,70911.7
4484,70943.7
4485,70975.7
4486,71007.7
4487,71039.7
4488,70327.7
4489,70359.7
4490,70391.7
4491,70423.7
4492,70455.7
4493,70463.7
4494,70495.7
4495,70527.7
4496,70559.7
4497,70591.7
4498,70623.7
4499,70655.7
4500,70687.7
4501,70719.7
4502,70765.4866
4503,71054.4466
4504,71093.1568
4505,71120.94
4506,71097.5
4507,70971.2466
4508,70930.0967
4509,70893.3833
4510,70858.76
4511,70927.61
4512,70232.33
4513,70311.5201
4514,70631.83
4515,70285.0267
4516,70314.2767
4517,70339.84
4518,70354.6434
4519,70391.0066
4520,70423.37329999999
4521,71098.25039999999
4522,80079.5209
4523,79044.5201
4524,77444.7065
4525,78826.22310000002
4526,76108.80999999998
4527,73301.41696
4528,77459.66260000001
4529,75907.84659999999
4530,77320.12569999999
4531,77205.60650000001
4532,75546.32010000001
4533,73709.23639999998
4534,73866.9307
4535,74792.38600000001
4536,75357.04739999997
4537,76426.9703
4538,75854.44639999999
4539,75819.01619999998
4540,76648.0028
4541,76546.0766
4542,76014.69339999999
4543,75799.1932
4544,75634.9902
4545,75869.79239999999
4546,76457.40300000002
4547,79970.06009999999
4548,80924.15329999996
4549,77448.65639999999
4550,76941.1419
4551,79871.2028
4552,81802.72029999999
4553,81215.53059999998
4554,79167.2458
4555,78287.3823
4556,75250.05319999998
4557,75304.1397
4558,76220.1971
4559,76528.6997
4560,71840.08919999999
4561,70443.5942
4562,70472.2942
4563,71665.38089999999
4564,71015.67400000001
4565,70570.6943
4566,70061.2735
4567,70310.1936
4568,69772.86929999999
4569,71875.436
4570,74937.49699999999
4571,76515.98630000002
4572,79627.10639999998
4573,78373.35350000001
4574,76838.11009999998
4575,76854.38009999998
4576,79071.92959999999
4577,79005.48349999999
4578,80370.05990000002
4579,78625.56070000002
4580,78187.45549999998
4581,76400.68050000002
4582,75841.94290000002
4583,75565.8697
4584,74391.5035
4585,76752.93609999999
4586,75986.63020000003
4587,75933.7839
4588,74353.21979999999
4589,72881.75589999999
4590,71389.56049999999
4591,70340.73679999998
4592,70113.9431
4593,70776.50059999998
4594,73048.65079999999
4595,80783.7288
4596,80401.69039999999
4597,79564.17649999999
4598,77880.7992
4599,77868.87359999999
4600,76623.15519999998
4601,76389.317
4602,76476.427
4603,76293.81740000001
4604,75673.0771
4605,74739.86280000002
4606,75760.13980000002
4607,75333.40419999998
4608,73536.6936
4609,72696.13629999998
4610,72226.6844
4611,71415.64330000003
4612,70984.5431
4613,70651.9827
4614,69657.4257
4615,66046.9236
4616,67583.3575
4617,66612.3035
4618,68642.41730000002
4619,72426.44540000001
4620,72366.4478
4621,72312.79390000002
4622,72059.67279999999
4623,73193.5067
4624,72214.60630000003
4625,70144.763
4626,69592.07660000001
4627,71061.3377
4628,69647.5704
4629,69914.41989999998
4630,69113.02399999999
4631,69393.3663
4632,68246.7931
4633,68122.8866
4634,67824.84980000001
4635,68238.4764
4636,68566.0465
4637,68128.2905
4638,68251.9939
4639,68477.0433
4640,69095.7097
4641,69231.25600000001
4642,69933.74410000001
4643,69545.57970000002
4644,70277.6571
4645,71478.51670000001
4646,71255.75650000002
4647,70802.657
4648,71835.94950000002
4649,72158.6439
4650,71785.2566
4651,71366.69690000001
4652,71108.95670000001
4653,71090.7596
4654,70930.92050000002
4655,68066.8399
4656,66611.4232
4657,66853.4864
4658,67013.0871
4659,66605.16079999998
4660,66409.6431
4661,66402.6468
4662,65987.35049999999
4663,66812.0836
4664,64897.339900000006
4665,66218.4664
4666,65538.2897
4667,67004.03050000001
4668,68269.4968
4669,69542.69979999999
4670,70066.0334
4671,70690.3829
4672,70031.5093
4673,70053.2061
4674,70012.2411
4675,69698.51010000001
4676,70138.68279999998
4677,69273.45010000002
4678,68793.2168
4679,68233.34319999997
4680,69248.16020000001
4681,69354.0798
4682,70003.9505
4683,67209.17030000003
4684,67451.8198
4685,64161.397399999994
4686,64197.63930000002
4687,63762.349900000016
4688,64543.65989999999
4689,65242.690500000004
4690,65142.3874
4691,65957.3203
4692,67564.50990000002
4693,68326.38639999999
4694,69783.75720000002
4695,70729.62670000001
4696,70618.57960000001
4697,70959.30360000001
4698,68133.8597
4699,69954.561
4700,69305.1734
4701,69788.2007
4702,67600.64650000002
4703,67728.2636
4704,88337.44450000001
4705,89133.577
4706,90203.06030000001
4707,88373.456
4708,86946.7102
4709,88114.09329999998
4710,88431.7268
4711,88378.0729
4712,88476.9539
4713,88445.0432
4714,88791.09230000002
4715,86209.3823
4716,85440.87650000001
4717,83590.44639999999
4718,84858.7364
4719,86587.67050000002
4720,85904.99949999998
4721,85584.92629999999
4722,87220.2511
4723,87362.57970000002
4724,86835.04660000002
4725,84865.4865
4726,88910.54310000001
4727,91736.24970000001
4728,90810.8669
4729,89710.8196
4730,90267.2643
4731,88832.41189999999
4732,89242.04280000001
4733,88723.0538
4734,87386.0297
4735,89379.5136
4736,87425.9765
4737,87032.60670000002
4738,88572.559
4739,88693.99029999999
4740,87170.51710000003
4741,87507.03310000002
4742,85422.23000000001
4743,83579.97680000002
4744,83811.62670000002
4745,83647.49640000002
4746,82682.85980000002
4747,81896.2409
4748,81530.8839
4749,80583.9936
4750,82115.65999999999
4751,82663.52360000001
4752,83306.0429
4753,84412.89009999999
4754,85041.8964
4755,85109.6101
4756,85186.19690000001
4757,86005.13770000002
4758,85830.41010000001
4759,85205.41679999999
4760,83763.92980000001
4761,84565.34329999998
4762,84766.26699999999
4763,84519.19680000002
4764,84148.44989999998
4765,83214.79709999998
4766,81182.57289999998
4767,86054.9767
4768,85744.3996
4769,84469.08789999998
4770,85714.46050000002
4771,85628.57739999998
4772,85497.77639999999
4773,85787.46999999999
4774,86675.38080000003
4775,86502.8173
4776,85863.7259
4777,84791.47399999997
4778,84143.52550000002
4779,84395.70939999998
4780,84938.3672
4781,84077.1672
4782,82826.164
4783,81301.2594
4784,80128.94350000001
4785,80551.6272
4786,81707.67939999998
4787,84681.44709999999
4788,83094.6499
4789,83492.87750000002
4790,83505.88450000001
4791,82203.14299999998
4792,83372.4342
4793,85187.38690000001
4794,86771.5967
4795,86364.32939999999
4796,85227.58069999999
4797,86142.47720000001
4798,85456.4702
4799,85476.33269999998
4800,83258.19410000004
4801,83545.87009999999
4802,82772.7795
4803,82495.05730000003
4804,84042.81930000002
4805,83406.0571
4806,83838.45580000001
4807,85064.91010000002
4808,86435.09640000001
4809,87874.17990000002
4810,87873.84
4811,87272.93719999999
4812,87341.41990000001
4813,87770.5556
4814,87835.08020000001
4815,87268.5693
4816,85841.09150000002
4817,85019.7469
4818,85183.70960000002
4819,85623.95710000001
4820,86255.42110000002
4821,85739.03419999998
4822,86038.58940000003
4823,87578.10329999997
4824,89299.09930000002
4825,88987.24019999999
4826,89536.75229999998
4827,87555.23939999999
4828,87278.3237
4829,86127.5292
4830,85627.0939
4831,85915.24660000001
4832,85657.02989999998
4833,86134.824
4834,88115.0334
4835,87977.96290000001
4836,87515.3297
4837,89527.69739999999
4838,90216.4694
4839,89882.64699999998
4840,89338.57710000001
4841,89978.54619999998
4842,89652.42250000002
4843,90046.13970000001
4844,91381.20050000002
4845,91249.41029999999
4846,91291.97009999998
4847,87602.2298
4848,86761.94979999996
4849,87716.77630000003
4850,86302.12999999999
4851,87293.4763
4852,88435.1561
4853,89211.82029999999
4854,89060.00900000002
4855,90907.04699999999
4856,91605.42629999999
4857,91224.4869
4858,90577.5302
4859,90771.19319999997
4860,89108.13029999999
4861,90139.66440000001
4862,90906.3888
4863,89475.61020000002
4864,89400.6526
4865,87551.06610000001
4866,87418.3232
4867,86368.1076
4868,84785.4159
4869,86132.35699999999
4870,85619.52609999999
4871,85912.85069999998
4872,85405.32050000002
4873,87237.58039999999
4874,88432.83089999999
4875,88434.9829
4876,88211.0876
4877,87743.5021
4878,84828.01610000002
4879,84605.66070000001
4880,85209.54980000001
4881,85890.69670000001
4882,87258.46319999997
4883,89697.7395
4884,87961.27019999998
4885,90091.66639999999
4886,89583.75099999999
4887,88387.0137
4888,87545.02780000003
4889,84476.6397
4890,88567.82259999998
4891,88812.5634
4892,89247.9337
4893,90726.32199999997
4894,90445.88720000001
4895,89728.6403
4896,87698.6008
4897,89944.71779999998
4898,87611.1664
4899,87359.1471
4900,87053.961
4901,86261.6932
4902,85070.38339999999
4903,84654.5733
4904,85094.307
4905,86068.1638
4906,83531.70019999998
4907,83273.15249999998
4908,83646.44660000001
4909,82069.84310000001
4910,80177.9426
4911,82401.65700000002
4912,86809.01729999999
4913,85869.5327
4914,83886.2968
4915,83607.43730000002
4916,82228.3566
4917,83037.947
4918,84036.9929
4919,84916.54269999996
4920,84210.8668
4921,84016.81619999999
4922,84409.947
4923,83549.62640000001
4924,83332.7699
4925,82644.8207
4926,82820.774
4927,82158.6733
4928,84562.05369999999
4929,87209.34099999999
4930,89281.10740000001
4931,87178.0434
4932,86586.3806
4933,85890.98640000002
4934,84386.25039999999
4935,81635.72700000001
4936,81522.96649999997
4937,82164.8803
4938,82928.8933
4939,80476.43339999998
4940,79406.8565
4941,81022.23349999999
4942,81553.5235
4943,83703.68239999999
4944,84596.01390000002
4945,85126.7524
4946,84770.01420000002
4947,83766.73000000001
4948,82156.98030000001
4949,81949.3259
4950,80656.2677
4951,79365.95590000002
4952,78237.3829
4953,78778.4639
4954,78445.15409999999
4955,77131.0092
4956,77382.13059999999
4957,77143.56749999998
4958,75044.9037
4959,76070.46
4960,79938.67459999998
4961,79404.98000000001
4962,78978.2804
4963,80094.03670000001
4964,80335.6236
4965,79483.51670000001
4966,78167.174
4967,78368.7206
4968,77306.93669999999
4969,76986.4232
4970,76835.3466
4971,76540.86709999999
4972,76630.57970000002
4973,76257.30389999998
4974,74274.3967
4975,73710.71040000003
4976,73736.2205
4977,74109.91669999999
4978,75437.01919999998
4979,75522.77350000001
4980,76141.7337
4981,76202.4806
4982,76553.59079999998
4983,76264.05979999999
4984,74606.8626
4985,73570.6536
4986,72753.67330000001
4987,74452.50329999998
4988,74204.40689999999
4989,74827.1806
4990,74945.5307
4991,77619.6566
4992,77239.03080000004
4993,77350.7072
4994,76567.42349999999
4995,76786.20290000002
4996,76856.59249999997
4997,76764.03700000003
4998,75901.113
4999,74302.6562
5000,73887.65319999999
5001,73318.90649999998
5002,71978.21710000001
5003,71483.243
5004,73724.5565
5005,79840.62
5006,82353.11959999999
5007,82028.28009999999
5008,80787.69049999998
5009,81102.64770000002
5010,79295.52039999998
5011,78681.37999999999
5012,79915.56939999998
5013,80570.2063
5014,82435.20969999999
5015,84019.7862
5016,83388.36009999999
5017,79224.59309999998
5018,76992.35350000001
5019,75939.24029999999
5020,74616.2601
5021,74589.88770000002
5022,74168.7232
5023,73744.62700000002
5024,72282.9373
5025,71360.86989999998
5026,73528.51940000002
5027,75246.67369999998
5028,77670.7331
5029,77353.66669999999
5030,79317.63279999999
5031,78483.38320000003
5032,80352.60289999998
5033,78878.9967
5034,79543.46030000002
5035,80110.20709999999
5036,76178.2099
5037,77597.89600000001
5038,81051.9237
5039,80583.38640000002
5040,81796.03629999996
5041,82809.0893
5042,83593.0504
5043,85197.97729999998
5044,80265.71340000001
5045,80274.2098
5046,77402.9792
5047,75557.2794
5048,75212.2369
5049,75764.68329999999
5050,77385.6328
5051,77073.73619999998
5052,75346.61740000002
5053,77640.1438
5054,77977.57700000005
5055,78923.23620000001
5056,79961.33350000001
5057,76950.477
5058,76642.24710000002
5059,76447.57290000001
5060,74620.2072
5061,76312.91380000001
5062,78998.1505
5063,80507.92660000002
5064,79374.78999999998
5065,79400.96060000002
5066,77893.6934
5067,77205.44859999999
5068,76138.14550000001
5069,75285.37989999999
5070,75010.88280000002
5071,72461.1468
5072,74006.7828
5073,73066.0532
5074,74791.17339999999
5075,77337.8476
5076,77698.37990000001
5077,78096.3491
5078,79719.72080000001
5079,79533.3704
5080,79817.19640000002
5081,76292.82319999998
5082,78783.65299999998
5083,79814.81999999999
5084,80396.7465
5085,83422.0671
5086,82722.7499
5087,79359.381
5088,82397.99379999998
5089,86565.00449999998
5090,86340.00610000001
5091,87096.46610000002
5092,86261.4834
5093,87405.25359999998
5094,83421.26259999999
5095,81492.4768
5096,81008.94239999999
5097,80326.2733
5098,79537.6376
5099,81840.3292
5100,83889.03269999998
5101,83299.3129
5102,85017.504
5103,86687.87950000001
5104,84771.92679999999
5105,86805.854
5106,87208.88350000001
5107,87862.23740000001
5108,87721.68339999998
5109,87996.30639999997
5110,86643.4437
5111,90643.54659999999
5112,89121.23010000002
5113,90027.509
5114,88260.23980000001
5115,87035.70969999999
5116,88793.9042
5117,86578.19880000001
5118,83280.7208
5119,83007.1394
5120,83996.02950000002
5121,86970.38280000002
5122,89631.09049999999
5123,86450.3199
5124,86793.43719999997
5125,86481.28349999999
5126,85325.94249999999
5127,83642.05320000001
5128,83584.7332
5129,84528.52220000002
5130,88402.7503
5131,87912.02939999998
5132,88431.3665
5133,87693.77029999997
5134,88766.69949999999
5135,88797.2704
5136,89281.75659999998
5137,90754.1333
5138,92317.0757
5139,90422.46380000001
5140,89935.7761
5141,88283.0165
5142,86890.4065
5143,86530.18329999999
5144,86281.6836
5145,86186.00970000001
5146,86791.40149999999
5147,87358.5902
5148,88294.79079999999
5149,87085.07400000002
5150,87650.4641
5151,85206.29079999999
5152,83659.8632
5153,83219.487
5154,82675.8206
5155,85233.1993
5156,88467.41089999999
5157,87967.55970000001
5158,87763.53659999999
5159,87948.10670000002
5160,86942.64270000001
5161,88407.90640000002
5162,89794.77649999999
5163,88047.45310000001
5164,86994.3765
5165,86064.0957
5166,84786.17990000002
5167,83242.32079999999
5168,83159.18620000003
5169,82757.71419999999
5170,83205.6235
5171,84353.39039999999
5172,84871.40809999997
5173,87230.38330000002
5174,88251.61309999999
5175,90050.25089999998
5176,90322.67389999998
5177,88505.71950000002
5178,87321.70670000001
5179,87746.99330000002
5180,88605.7168
5181,88635.4803
5182,89011.7056
5183,89859.723
5184,86759.12690000002
5185,87824.0265
5186,88004.01389999999
5187,85302.2196
5188,83625.18770000001
5189,83643.5833
5190,83795.52050000001
5191,84280.3907
5192,84619.84039999997
5193,83280.2134
5194,83620.8734
5195,79280.37319999997
5196,78190.77690000001
5197,78404.75299699999
5198,76958.20623200001
5199,80342.42079999998
5200,79815.4
5201,79847.4
5202,79879.4
5203,79911.4
5204,79943.4
5205,79975.4
5206,80007.4
5207,80039.4
5208,79303.4
5209,79335.4
5210,79367.4
5211,79399.4
5212,79431.4
5213,79463.4
5214,79495.4
5215,79527.4
5216,79654.40340000001
5217,79452.2862
5218,77175.16609999999
5219,76987.6434
5220,78687.46289999998
5221,78404.0563
5222,76922.23679999998
5223,75807.7432
5224,75466.07450000002
5225,78362.3994
5226,78120.281
5227,79282.86
5228,83478.39670000001
5229,83763.28570000001
5230,86367.56359999998
5231,87634.01959999999
5232,86519.58379999998
5233,87932.2302
5234,88290.0138
5235,82911.2226
5236,81233.23670000001
5237,80323.30670000002
5238,76447.08009999998
5239,75650.4863
5240,77031.30679999999
5241,76368.80289999998
5242,79457.66650000002
5243,78296.2764
5244,77626.1474
5245,78760.1993
5246,81765.0231
5247,80541.8871
5248,81431.666
5249,80570.46759999997
5250,80592.96999999999
5251,81036.1502
5252,84992.80419999998
5253,88681.20340000001
5254,89546.37979999998
5255,86786.6169
5256,86008.89089999998
5257,91465.8707
5258,93382.64729999997
5259,89737.5293
5260,87603.81299999998
5261,87381.60340000004
5262,86940.38260000001
5263,86279.0152
5264,85786.09669999997
5265,84986.38749999998
5266,86827.6667
5267,87995.23409999999
5268,89801.57030000002
5269,88082.37029999998
5270,86660.9031
5271,85186.71070000001
5272,81975.4339
5273,85232.19229999998
5274,94164.40390000002
5275,94278.64700000003
5276,92505.7298
5277,93995.48670000001
5278,93685.09389999999
5279,93806.70700000001
5280,96597.63710000002
5281,96163.23630000002
5282,96241.3633
5283,94824.297
5284,92920.0032
5285,91872.0243
5286,90944.7873
5287,90782.4538
5288,90985.20959999999
5289,91484.49039999998
5290,92805.3613
5291,93264.41610000002
5292,95559.59319999999
5293,88093.77429999999
5294,84532.91600000001
5295,86395.42710000003
5296,85978.1133
5297,86960.65999999999
5298,88500.5409
5299,88243.6435
5300,87855.14979999998
5301,87247.097
5302,86276.9594
5303,89872.62890000003
5304,88996.45330000001
5305,89789.28610000001
5306,88865.8636
5307,88242.5196
5308,86485.84679999998
5309,86758.6735
5310,85271.93930000001
5311,84418.95270000001
5312,83150.78989999999
5313,83777.15640000002
5314,83166.53689999999
5315,83602.67659999999
5316,84317.70279999997
5317,87251.0633
5318,88667.9259
5319,88803.107
5320,89894.80949999999
5321,90570.3462
5322,91004.1781
5323,91477.82710000001
5324,91007.85979999999
5325,88664.48199999999
5326,90544.4465
5327,88762.32579999999
5328,89094.71980000002
5329,89035.86080000001
5330,91085.81049999999
5331,91075.42270000001
5332,90307.0996
5333,90041.25649999999
5334,89300.0294
5335,90564.65230000002
5336,89183.8862
5337,90090.16659999998
5338,89785.8968
5339,91762.88019999999
5340,92169.86980000001
5341,90404.9459
5342,89741.23380000002
5343,90869.53010000003
5344,91018.20240000001
5345,89744.1733
5346,91121.98710000001
5347,93314.64260000002
5348,94232.5829
5349,90015.1377
5350,91233.15650000003
5351,93148.13680000001
5352,92369.38339999999
5353,91645.90399999998
5354,93810.2161
5355,93250.19660000001
5356,93632.32719999999
5357,93570.49670000003
5358,93701.60559999998
5359,93955.22109999998
5360,92353.061
5361,91942.38420000001
5362,91062.3744
5363,91107.6108
5364,90895.1167
5365,90720.7551
5366,89248.69089999997
5367,88943.13679999998
5368,88326.83360000003
5369,91648.56739999999
5370,91982.70020000002
5371,92953.84409999999
5372,91840.12010000003
5373,92697.66979999999
5374,93784.20330000001
5375,94865.2742
5376,93387.35989999997
5377,95603.59290000002
5378,96174.00749999999
5379,95892.87210000001
5380,94336.10629999998
5381,92758.73270000004
5382,91729.52679999999
5383,88988.0958
5384,87152.5897
5385,87312.2633
5386,89931.9762
5387,92262.05979999997
5388,92029.5826
5389,93133.45959999999
5390,92442.90690000003
5391,92963.1601
5392,91928.56460000001
5393,92056.59319999999
5394,93186.57660000001
5395,92393.35639999998
5396,95030.8166
5397,96268.0132
5398,96898.9633
5399,97400.8085
5400,97431.10680000001
5401,96219.8497
5402,97988.42129999999
5403,94230.48049999999
5404,92869.294
5405,92721.99290000003
5406,91874.94590000002
5407,90419.93030000004
5408,92194.8799
5409,92705.82
5410,91650.17680000002
5411,95384.04329999998
5412,96643.3854
5413,97176.03289999996
5414,95068.7164
5415,92462.65980000001
5416,95529.99959999998
5417,92597.13369999999
5418,93873.16029999999
5419,90057.68929999998
5420,87162.4064
5421,88379.17980000001
5422,85896.8365
5423,79660.08309999999
5424,76749.12659999999
5425,75918.90939999999
5426,75744.5864
5427,74487.89969999998
5428,74475.6691
5429,72935.25360000001
5430,72459.78689999999
5431,71209.73719999999
5432,70394.1504
5433,70530.9433
5434,72432.35630000001
5435,77262.62939999999
5436,83117.81039999999
5437,82417.9415
5438,80045.5279
5439,80422.11969999998
5440,77178.3566
5441,76254.27279999998
5442,76700.2407
5443,75222.3803
5444,76829.2138
5445,77091.2239
5446,74992.08380000001
5447,75303.6662
5448,73910.8397
5449,78007.55989999998
5450,78873.4334
5451,78692.0331
5452,78139.12710000001
5453,77944.24960000002
5454,77812.86399999999
5455,77582.6971
5456,77222.51109999999
5457,77219.8237
5458,75932.70460000001
5459,76705.4436
5460,80550.7755
5461,81946.3004
5462,82323.18660000002
5463,84776.3236
5464,84780.3095
5465,84061.85349999998
5466,83831.1737
5467,84519.24930000001
5468,83113.40350000001
5469,81354.20080000002
5470,79308.77590000001
5471,76897.12719999999
5472,74357.91650000002
5473,74164.67269999998
5474,74337.98680000001
5475,73000.7805
5476,71218.29370000001
5477,70742.0372
5478,70453.93669999999
5479,70347.74030000002
5480,69928.44679999999
5481,69868.30380000001
5482,69502.2502
5483,68906.2598
5484,68826.68340000001
5485,67120.90310000001
5486,67718.56079999999
5487,67894.6966
5488,68869.46979999999
5489,69668.90370000001
5490,70288.55949999999
5491,70939.16380000001
5492,70724.46949999999
5493,71123.1369
5494,72103.9595
5495,72705.9075
5496,72311.0364
5497,72373.94600000003
5498,70570.08259999998
5499,70094.5058
5500,68213.34969999999
5501,67280.8865
5502,67191.74
5503,67122.17319999998
5504,67813.2932
5505,68977.81679999999
5506,69943.2027
5507,70813.0722
5508,69223.4532
5509,70237.1673
5510,82202.81039999999
5511,91211.6905
5512,91592.60990000001
5513,93309.2245
5514,76084.68029999999
5515,74931.7969
5516,75690.45569999999
5517,74842.5671
5518,75560.78319999999
5519,76816.45919999998
5520,75052.4567
5521,71507.03679999999
5522,73951.63029999999
5523,75230.1864
5524,73568.1871
5525,73891.5198
5526,73178.78409999999
5527,72640.3962
5528,70712.673
5529,68246.35329999999
5530,71619.38310000002
5531,75434.7967
5532,75341.94640000002
5533,76858.17689999998
5534,78097.4991
5535,77870.5602
5536,79119.12280000001
5537,79071.2639
5538,85235.03020000002
5539,86299.93139999999
5540,84069.15629999999
5541,83879.68999999999
5542,82848.24739999996
5543,81388.4636
5544,79394.04649999998
5545,78087.3104
5546,80345.9661
5547,81046.54680000001
5548,79367.3135
5549,79017.63019999997
5550,78457.2065
5551,78003.70370000001
5552,76843.0099
5553,75894.90970000002
5554,75394.0332
5555,76880.96740000001
5556,79025.8835
5557,79828.8729
5558,79777.6402
5559,80622.97999999998
5560,78807.01620000001
5561,76416.81649999999
5562,78830.28040000002
5563,79563.31009999999
5564,78574.9868
5565,76930.47649999999
5566,76904.83699999998
5567,76298.13959999998
5568,73866.98620000001
5569,72941.4366
5570,72776.09629999999
5571,72306.82569999999
5572,73044.25670000001
5573,72998.9065
5574,72741.97300000001
5575,72678.38349999998
5576,72198.37030000002
5577,72303.7031
5578,73012.90009999998
5579,73800.89300000001
5580,75038.71380000001
5581,75591.63639999999
5582,75459.04030000001
5583,75029.47989999999
5584,76914.65
5585,78129.11330000003
5586,77989.8439
5587,77480.78980000003
5588,76623.58730000001
5589,76141.0067
5590,78088.73089999998
5591,78741.9745
5592,77989.75
5593,76867.0443
5594,75006.4563
5595,74048.8968
5596,73701.17640000001
5597,73577.21350000001
5598,73366.14850000001
5599,72907.47650000002
5600,72324.94340000002
5601,71879.5431
5602,73738.86409999999
5603,73533.44780000001
5604,71179.8398
5605,72777.5802
5606,74278.73999999999
5607,72606.73
5608,74368.2232
5609,74526.76020000002
5610,76773.64689999999
5611,76452.6196
5612,75512.95370000001
5613,76392.09940000002
5614,77381.2473
5615,77595.77389999999
5616,79438.5239
5617,74708.07289999998
5618,74307.9933
5619,75993.7694
5620,77485.067
5621,75988.78069999999
5622,75285.7965
5623,75440.22630000001
5624,75901.07990000001
5625,76195.2107
5626,75989.46269999999
5627,78180.1024
5628,79725.2642
5629,79441.3434
5630,80756.01600000002
5631,82397.75570000002
5632,82467.1565
5633,83109.2529
5634,82022.48099999999
5635,82223.73389999999
5636,75961.38680000002
5637,75128.0533
5638,74407.13949999999
5639,77842.5763
5640,78975.6071
5641,79186.9801
5642,79411.51699999999
5643,76646.2531
5644,79921.82350000001
5645,80064.05880000001
5646,79879.39589999999
5647,79998.69980000002
5648,80271.04970000002
5649,80042.6444
5650,80205.61779999999
5651,80780.65019999999
5652,81195.30260000001
5653,80919.85329999997
5654,80130.26289999999
5655,78089.05709999998
5656,78592.33370000002
5657,82475.54279999998
5658,83520.56929999999
5659,83517.37079999999
5660,82891.9369
5661,76455.27730000002
5662,76704.2701
5663,79011.80360000001
5664,78168.8294
5665,77433.39640000001
5666,77677.29280000001
5667,79002.04960000001
5668,75846.80000000003
5669,73877.219
5670,74447.5595
5671,74006.56019999999
5672,74046.3329
5673,73967.49060000002
5674,74493.867
5675,70200.4471
5676,65047.11979999999
5677,67184.11730000001
5678,70850.07740000001
5679,70993.57969999999
5680,75068.3366
5681,77895.9502
5682,76629.6925
5683,75159.79010000001
5684,72548.7097
5685,72777.05949999999
5686,73771.41349999998
5687,75416.23269999998
