Hour,gwp
7761,224.634
7762,233.824
7763,237.985
7764,236.867
7765,234.301
7766,238.26
7767,261.507
7768,273.893
7769,263.763
7770,233.221
7771,225.737
7772,212.296
7773,243.544
7774,254.961
7775,211.545
7776,203.386
7777,219.924
7778,225.673
7779,262.053
7780,287.53
7781,295.117
7782,286.902
7783,233.476
7784,216.11900000000003
7785,195.947
7786,210.376
7787,215.418
7788,218.996
7789,210.118
7790,233.188
7791,255.317
7792,262.625
7793,272.95
7794,275.26
7795,241.751
7796,232.678
7797,248.213
7798,250.122
7799,193.904
7800,211.81
7801,232.853
7802,263.829
7803,287.086
7804,288.995
7805,283.736
7806,291.67900000000003
7807,282.215
7808,273.185
7809,276.927
7810,270.203
7811,258.313
7812,249.747
7813,227.769
7814,261.931
7815,282.002
7816,280.001
7817,274.325
7818,270.533
7819,245.086
7820,256.751
7821,228.222
7822,229.382
7823,216.679
7824,216.788
7825,214.892
7826,196.07
7827,172.19400000000002
7828,157.679
7829,145.654
7830,155.762
7831,166.583
7832,175.139
7833,178.078
7834,156.39600000000002
7835,160.075
7836,146.08700000000002
7837,136.418
7838,164.79
7839,171.71599999999998
7840,181.411
7841,177.02599999999998
7842,205.433
7843,206.487
7844,207.182
7845,168.45
7846,160.072
7847,125.114
7848,127.272
7849,126.729
7850,126.004
7851,130.141
7852,137.388
7853,142.179
7854,147.931
7855,165.614
7856,175.047
7857,188.377
7858,213.716
7859,223.613
7860,207.084
7861,200.514
7862,226.049
7863,217.721
7864,223.752
7865,191.129
7866,156.243
7867,145.153
7868,185.635
7869,209.165
7870,226.215
7871,225.834
7872,238.989
7873,229.676
7874,201.341
7875,179.922
7876,175.28
7877,185.566
7878,242.003
7879,210.113
7880,187.009
7881,198.746
7882,181.21
7883,152.966
7884,158.313
7885,166.94799999999998
7886,163.119
7887,146.412
7888,153.525
7889,183.549
7890,188.696
7891,200.232
7892,202.499
7893,193.832
7894,237.33900000000003
7895,271.23
7896,295.741
7897,279.128
7898,269.951
7899,259.193
7900,247.697
7901,243.591
7902,252.82
7903,295.531
7904,280.377
7905,229.696
7906,233.885
7907,190.652
7908,189.649
7909,179.484
7910,188.613
7911,231.196
7912,221.491
7913,229.011
7914,226.81
7915,245.08900000000003
7916,260.055
7917,272.41700000000003
7918,256.737
7919,239.717
7920,245.819
7921,221.105
7922,206.811
7923,182.93400000000003
7924,161.967
7925,159.454
7926,189.546
7927,221.648
7928,245.092
7929,236.534
7930,229.139
7931,230.086
7932,217.738
7933,212.344
7934,205.96400000000003
7935,203.004
7936,183.813
7937,186.329
7938,192.745
7939,221.448
7940,230.643
7941,199.895
7942,193.126
7943,177.524
7944,175.521
7945,149.72799999999998
7946,125.417
7947,125.642
7948,123.843
7949,123.363
7950,132.251
7951,165.47400000000002
7952,181.613
7953,202.586
7954,197.196
7955,192.456
7956,184.47
7957,174.34
7958,174.5
7959,178.675
7960,168.097
7961,163.917
7962,181.721
7963,189.868
7964,193.391
7965,176.90200000000002
7966,173.37
7967,157.86
7968,146.171
7969,141.64600000000002
7970,141.903
7971,142.39700000000002
7972,147.776
7973,147.12
7974,167.675
7975,201.499
7976,200.008
7977,220.174
7978,203.591
7979,188.476
7980,180.063
7981,177.158
7982,186.262
7983,199.108
7984,224.413
7985,215.021
7986,229.021
7987,228.289
7988,219.562
7989,218.432
7990,238.625
7991,240.696
7992,255.791
7993,270.524
7994,273.193
7995,277.91900000000004
7996,260.039
7997,249.101
7998,264.98400000000004
7999,266.35900000000004
8000,264.874
8001,267.517
8002,270.398
8003,252.551
8004,265.016
8005,275.414
8006,265.262
8007,264.139
8008,224.231
8009,157.924
8010,171.923
8011,231.908
8012,245.759
8013,278.462
8014,305.074
8015,311.48400000000004
8016,312.994
8017,323.394
8018,293.837
8019,282.284
8020,264.81
8021,240.96
8022,263.763
8023,261.353
8024,277.517
8025,297.539
8026,289.945
8027,293.247
8028,272.997
8029,261.805
8030,292.134
8031,309.083
8032,281.601
8033,258.873
8034,261.326
8035,269.158
8036,281.195
8037,311.168
8038,317.096
8039,295.061
8040,295.34
8041,268.866
8042,278.015
8043,255.109
8044,229.945
8045,225.445
8046,281.152
8047,276.283
8048,215.127
8049,228.21
8050,223.428
8051,216.353
8052,233.554
8053,243.177
8054,237.411
8055,257.728
8056,254.191
8057,246.815
8058,229.904
8059,226.275
8060,212.392
8061,241.865
8062,263.657
8063,243.857
8064,269.78
8065,294.972
8066,271.749
8067,284.305
8068,293.237
8069,286.567
8070,308.855
8071,243.297
8072,192.921
8073,213.725
8074,215.799
8075,223.632
8076,240.212
8077,225.213
8078,232.471
8079,263.972
8080,268.896
8081,250.91
8082,224.643
8083,206.81
8084,207.863
8085,178.601
8086,191.041
8087,187.592
8088,202.063
8089,209.24400000000003
8090,220.762
8091,239.483
8092,255.603
8093,265.681
8094,257.22700000000003
8095,207.661
8096,235.824
8097,241.079
8098,249.221
8099,247.676
8100,241.96400000000003
8101,227.67
8102,232.187
8103,261.96
8104,254.111
8105,237.354
8106,219.371
8107,235.877
8108,221.533
8109,233.939
8110,225.651
8111,213.889
8112,216.094
8113,205.011
8114,217.458
8115,240.27
8116,248.463
8117,255.515
8118,264.943
8119,237.14
8120,240.76
8121,265.54
8122,256.131
8123,257.187
8124,232.046
8125,215.912
8126,227.58
8127,235.487
8128,248.375
8129,246.911
8130,243.179
8131,227.67
8132,198.533
8133,191.855
8134,185.336
8135,154.34
8136,138.203
8137,167.602
8138,163.459
8139,156.929
8140,162.25799999999998
8141,170.032
8142,182.29
8143,221.513
8144,231.881
8145,241.71400000000003
8146,216.734
8147,216.61
8148,205.533
8149,181.186
8150,175.938
8151,199.277
8152,207.405
8153,199.324
8154,187.55
8155,186.748
8156,188.455
8157,142.58100000000002
8158,136.36700000000002
8159,131.841
8160,118.823
8161,107.693
8162,106.387
8163,111.624
8164,112.727
8165,112.935
8166,110.253
8167,108.058
8168,107.225
8169,115.742
8170,132.059
8171,126.661
8172,123.108
8173,116.027
8174,130.115
8175,144.341
8176,169.57299999999998
8177,181.958
8178,189.084
8179,189.866
8180,186.867
8181,179.16299999999998
8182,167.855
8183,158.845
8184,130.736
8185,127.214
8186,123.686
8187,122.293
8188,118.429
8189,117.238
8190,122.498
8191,119.596
8192,120.303
8193,111.083
8194,104.002
8195,98.129
8196,102.559
8197,96.277
8198,99.443
8199,98.586
8200,97.389
8201,99.415
8202,114.728
8203,128.19899999999998
8204,128.664
8205,106.744
8206,109.162
8207,108.083
8208,108.157
8209,109.012
8210,108.127
8211,105.203
8212,103.959
8213,106.365
8214,120.929
8215,129.471
8216,154.83
8217,176.245
8218,174.19299999999998
8219,164.366
8220,170.666
8221,171.21
8222,174.646
8223,173.65599999999998
8224,193.128
8225,191.908
8226,233.076
8227,231.95
8228,214.409
8229,186.859
8230,201.88
8231,176.26
8232,168.93900000000002
8233,142.092
8234,138.043
8235,139.299
8236,148.18200000000002
8237,175.924
8238,208.706
8239,268.98400000000004
8240,264.802
8241,258.30400000000003
8242,268.191
8243,247.658
8244,241.974
8245,258.071
8246,251.021
8247,238.33900000000003
8248,249.374
8249,260.682
8250,269.057
8251,253.01
8252,237.939
8253,217.218
8254,185.992
8255,185.787
8256,158.356
8257,156.891
8258,146.114
8259,149.869
8260,159.586
8261,173.597
8262,183.46
8263,229.313
8264,259.753
8265,265.208
8266,266.47
8267,252.895
8268,271.769
8269,268.597
8270,260.318
8271,264.053
8272,250.548
8273,230.082
8274,247.588
8275,264.198
8276,243.949
8277,256.215
8278,261.272
8279,247.146
8280,262.249
8281,259.618
8282,250.186
8283,248.982
8284,231.484
8285,220.17
8286,222.984
8287,245.897
8288,260.753
8289,248.812
8290,256.262
8291,250.676
8292,227.534
8293,215.534
8294,204.74400000000003
8295,211.79
8296,208.549
8297,224.067
8298,248.845
8299,249.17
8300,210.232
8301,199.942
8302,183.907
8303,169.22400000000002
8304,176.83
8305,159.33100000000002
8306,151.631
8307,146.631
8308,124.388
8309,114.369
8310,148.974
8311,187.652
8312,213.125
8313,207.285
8314,203.015
8315,222.954
8316,222.668
8317,197.417
8318,204.33
8319,222.617
8320,197.159
8321,201.842
8322,236.71400000000003
8323,229.268
8324,213.03
8325,176.646
8326,173.425
8327,172.19400000000002
8328,178.265
8329,158.188
8330,121.017
8331,108.589
8332,86.137
8333,77.51100000000001
8334,79.109
8335,77.369
8336,106.139
8337,112.561
8338,96.621
8339,93.586
8340,84.853
8341,84.404
8342,91.369
8343,90.836
8344,84.195
8345,92.068
8346,105.285
8347,108.878
8348,95.281
8349,93.563
8350,103.388
8351,106.892
8352,104.017
8353,110.135
8354,120.788
8355,118.08
8356,106.229
8357,106.311
8358,112.868
8359,115.981
8360,114.512
8361,109.643
8362,110.203
8363,106.153
8364,110.536
8365,112.54
8366,112.992
8367,120.7
8368,104.084
8369,109.137
8370,136.148
8371,146.226
8372,144.951
8373,149.349
8374,147.74200000000002
8375,159.77700000000002
8376,161.249
8377,161.892
8378,167.305
8379,170.69099999999997
8380,159.721
8381,163.94400000000002
8382,158.814
8383,181.623
8384,234.638
8385,258.712
8386,244.001
8387,249.545
8388,244.555
8389,241.989
8390,248.297
8391,239.267
8392,250.866
8393,230.553
8394,228.041
8395,233.865
8396,245.673
8397,236.17
8398,222.685
8399,202.305
8400,221.91
8401,163.756
8402,161.77700000000002
8403,172.049
8404,154.885
8405,151.031
8406,135.326
8407,203.454
8408,240.771
8409,233.863
8410,235.021
8411,233.437
8412,207.128
8413,188.885
8414,195.616
8415,205.807
8416,207.825
8417,208.341
8418,231.513
8419,208.283
8420,183.437
8421,189.71400000000003
8422,183.487
8423,158.482
8424,146.856
8425,127.351
8426,121.646
8427,127.124
8428,127.503
8429,132.67
8430,138.204
8431,170.86700000000002
8432,216.635
8433,236.212
8434,203.836
8435,222.775
8436,210.947
8437,182.492
8438,171.796
8439,164.808
8440,161.267
8441,148.605
8442,167.97799999999998
8443,178.708
8444,192.562
8445,162.095
8446,160.482
8447,138.591
8448,129.716
8449,91.323
8450,79.188
8451,78.531
8452,77.369
8453,75.28
8454,79.60600000000001
8455,92.229
8456,138.334
8457,161.196
8458,148.542
8459,134.489
8460,124.033
8461,126.014
8462,121.04
8463,119.021
8464,125.354
8465,135.558
8466,163.129
8467,174.78099999999998
8468,164.68599999999998
8469,124.222
8470,117.811
8471,88.42
8472,88.079
8473,80.253
8474,79.483
8475,86.589
8476,76.851
8477,77.847
8478,80.54
8479,105.525
8480,127.488
8481,121.177
8482,116.277
8483,110.202
8484,116.782
8485,113.416
8486,112.263
8487,106.911
8488,102.241
8489,102.828
8490,143.937
8491,148.065
8492,136.642
8493,125.782
8494,98.323
8495,100.808
8496,94.717
8497,79.13
8498,77.971
8499,79.041
8500,86.095
8501,74.322
8502,68.086
8503,86.554
8504,98.875
8505,90.595
8506,97.54
8507,89.575
8508,70.518
8509,54.74100000000001
8510,37.906
8511,30.342
8512,47.538
8513,97.8
8514,98.022
8515,98.869
8516,90.848
8517,91.588
8518,83.741
8519,76.773
8520,48.736
8521,56.099
8522,54.291
8523,51.475
8524,59.838
8525,53.899
8526,42.698
8527,54.9
8528,52.896
8529,54.879
8530,56.776
8531,52.968
8532,58.308
8533,66.05
8534,43.39
8535,41.771
8536,56.256
8537,103.406
8538,108.737
8539,89.92299999999999
8540,93.185
8541,93.204
8542,82.56
8543,51.389
8544,56.499
8545,45.452
8546,57.435
8547,63.566
8548,74.857
8549,75.81
8550,72.793
8551,75.63600000000001
8552,85.70200000000001
8553,115.066
8554,122.556
8555,105.327
8556,89.984
8557,81.979
8558,79.711
8559,83.46799999999999
8560,99.428
8561,105.102
8562,140.968
8563,166.854
8564,153.64700000000002
8565,114.547
8566,99.531
8567,88.791
8568,85.28
8569,93.611
8570,92.766
8571,87.068
8572,83.626
8573,77.07
8574,76.633
8575,84.12200000000001
8576,84.04799999999999
8577,80.465
8578,99.662
8579,91.816
8580,90.366
8581,78.306
8582,64.33800000000001
8583,86.03
8584,94.489
8585,98.15
8586,114.45
8587,110.359
8588,99.149
8589,85.92
8590,77.209
8591,70.62899999999999
8592,65.322
8593,43.277
8594,56.679
8595,52.382
8596,40.398
8597,51.444
8598,49.717
8599,37.109
8600,40.133
8601,32.124
8602,27.281
8603,53.525
8604,61.441
8605,83.85
8606,99.257
8607,90.256
8608,53.228
8609,31.996
8610,33.092
8611,28.963
8612,29.448
8613,31.521
8614,31.059
8615,34.827
8616,42.822
8617,37.433
8618,44.428
8619,60.895
8620,73.363
8621,74.92399999999999
8622,72.469
8623,38.559
8624,34.09
8625,30.001
8626,34.125
8627,62.709
8628,69.37100000000001
8629,81.947
8630,79.881
8631,64.642
8632,47.401
8633,64.86399999999999
8634,112.004
8635,114.624
8636,55.4
8637,45.988
8638,37.554
8639,33.763000000000005
8640,36.587
8641,32.814
8642,28.005
8643,37.489
8644,34.939
8645,32.163000000000004
8646,41.011
8647,73.919
8648,86.535
8649,81.892
8650,101.633
8651,90.365
8652,69.96
8653,67.426
8654,64.658
8655,87.53399999999999
8656,112.278
8657,138.284
8658,168.574
8659,149.105
8660,117.181
8661,85.31200000000001
8662,91.531
8663,69.884
8664,75.508
8665,36.865
8666,35.227
8667,37.146
8668,48.842
8669,53.637
8670,38.177
8671,78.298
8672,94.353
8673,146.721
8674,124.362
8675,111.754
8676,80.718
8677,73.76
8678,78.199
8679,75.031
8680,77.09899999999999
8681,103.557
8682,141.506
8683,198.654
8684,189.64
8685,144.366
8686,143.929
8687,157.704
8688,146.895
8689,154.338
8690,171.06599999999997
8691,174.313
8692,167.088
8693,170.53099999999998
8694,167.815
8695,146.349
8696,130.567
8697,142.306
8698,129.292
8699,109.52
8700,112.334
8701,121.645
8702,127.674
8703,102.258
8704,114.49
8705,123.586
8706,162.29399999999998
8707,228.499
8708,233.51
8709,227.169
8710,207.432
8711,201.15
8712,199.226
8713,172.554
8714,167.984
8715,178.24599999999998
8716,172.208
8717,164.544
8718,163.377
8719,179.479
8720,209.382
8721,217.924
8722,204.286
8723,185.233
8724,183.488
8725,172.924
8726,183.666
8727,191.16
8728,190.213
8729,195.596
8730,229.076
8731,247.386
8732,233.129
8733,224.467
8734,204.525
8735,220.211
8736,200.126
8737,187.928
8738,165.292
8739,158.819
8740,150.95
8741,154.866
8742,158.355
8743,188.145
8744,219.825
8745,249.536
8746,239.805
8747,227.918
8748,216.6
8749,210.999
8750,204.284
8751,191.449
8752,180.633
8753,196.787
8754,220.855
8755,230.343
8756,233.825
8757,226.876
8758,224.646
8759,215.801
8760,216.539
