HourOfYear,PeriodOfYear,Domestic_electricity
3284,6,18.95581786707982
3285,6,16.73006746707982
3286,6,16.73006746707982
3287,6,0.5564376000000002
3288,6,0.5564376000000002
3289,6,0.5564376000000002
3290,6,0.5564376000000002
3291,6,0.5564376000000002
3292,6,0.5564376000000002
3293,6,0.5564376000000002
3294,6,0.5564376000000002
3295,6,31.30064105070348
3296,6,33.52639145070348
3297,6,33.52639145070348
3298,6,33.52639145070348
3299,6,33.52639145070348
3300,6,33.52639145070348
3301,6,33.52639145070348
3302,6,33.52639145070348
3303,6,33.52639145070348
3304,6,33.52639145070348
3305,6,33.52639145070348
3306,6,33.52639145070348
3307,6,33.52639145070348
3308,6,18.95581786707982
3309,6,16.73006746707982
3310,6,16.73006746707982
3311,6,0.5564376000000002
3312,6,0.5564376000000002
3313,7,0.0
3314,7,0.0
3315,7,0.0
3316,7,0.0
3317,7,0.0
3318,7,0.0
3319,7,14.57057358362366
3320,7,14.57057358362366
3321,7,14.57057358362366
3322,7,14.57057358362366
3323,7,14.57057358362366
3324,7,14.57057358362366
3325,7,14.57057358362366
3326,7,14.57057358362366
3327,7,14.57057358362366
3328,7,14.57057358362366
3329,7,14.57057358362366
3330,7,14.57057358362366
3331,7,14.57057358362366
3332,7,0.0
3333,7,0.0
3334,7,0.0
3335,7,0.0
3336,7,0.0
3337,7,0.0
3338,7,0.0
3339,7,0.0
3340,7,0.0
3341,7,0.0
3342,7,0.0
3343,7,14.57057358362366
3344,7,14.57057358362366
3345,7,14.57057358362366
3346,7,14.57057358362366
3347,7,14.57057358362366
3348,7,14.57057358362366
3349,7,14.57057358362366
3350,7,14.57057358362366
3351,7,14.57057358362366
3352,7,14.57057358362366
3353,7,14.57057358362366
3354,7,14.57057358362366
3355,7,14.57057358362366
3356,7,0.0
3357,7,0.0
3358,7,0.0
3359,7,0.0
3360,7,0.0
3361,8,0.5564376000000002
3362,8,0.5564376000000002
3363,8,0.5564376000000002
3364,8,0.5564376000000002
3365,8,0.5564376000000002
3366,8,0.5564376000000002
3367,8,31.30064105070348
3368,8,33.52639145070348
3369,8,33.52639145070348
3370,8,33.52639145070348
3371,8,33.52639145070348
3372,8,33.52639145070348
3373,8,33.52639145070348
3374,8,33.52639145070348
3375,8,33.52639145070348
3376,8,33.52639145070348
3377,8,33.52639145070348
3378,8,33.52639145070348
3379,8,33.52639145070348
3380,8,18.95581786707982
3381,8,16.73006746707982
3382,8,16.73006746707982
3383,8,0.5564376000000002
3384,8,0.5564376000000002
3385,6,0.5564376000000002
3386,6,0.5564376000000002
3387,6,0.5564376000000002
3388,6,0.5564376000000002
3389,6,0.5564376000000002
3390,6,0.5564376000000002
3391,6,31.30064105070348
3392,6,33.52639145070348
3393,6,33.52639145070348
3394,6,33.52639145070348
3395,6,33.52639145070348
3396,6,33.52639145070348
3397,6,33.52639145070348
3398,6,33.52639145070348
3399,6,33.52639145070348
3400,6,33.52639145070348
3401,6,33.52639145070348
3402,6,33.52639145070348
3403,6,33.52639145070348
3404,6,18.95581786707982
3405,6,16.73006746707982
3406,6,16.73006746707982
3407,6,0.5564376000000002
3408,6,0.5564376000000002
3409,8,0.5564376000000002
3410,8,0.5564376000000002
3411,8,0.5564376000000002
3412,8,0.5564376000000002
3413,8,0.5564376000000002
3414,8,0.5564376000000002
3415,8,31.30064105070348
3416,8,33.52639145070348
3417,8,33.52639145070348
3418,8,33.52639145070348
3419,8,33.52639145070348
3420,8,33.52639145070348
3421,8,33.52639145070348
3422,8,33.52639145070348
3423,8,33.52639145070348
3424,8,33.52639145070348
3425,8,33.52639145070348
3426,8,33.52639145070348
3427,8,33.52639145070348
3428,8,18.95581786707982
3429,8,16.73006746707982
3430,8,16.73006746707982
3431,8,0.5564376000000002
3432,8,0.5564376000000002
3433,8,0.5564376000000002
3434,8,0.5564376000000002
3435,8,0.5564376000000002
3436,8,0.5564376000000002
3437,8,0.5564376000000002
3438,8,0.5564376000000002
3439,8,31.30064105070348
3440,8,33.52639145070348
3441,8,33.52639145070348
3442,8,33.52639145070348
3443,8,33.52639145070348
3444,8,33.52639145070348
3445,8,33.52639145070348
3446,8,33.52639145070348
3447,8,33.52639145070348
3448,8,33.52639145070348
3449,8,33.52639145070348
3450,8,33.52639145070348
3451,8,33.52639145070348
3452,8,18.95581786707982
3453,8,16.73006746707982
3454,8,16.73006746707982
3455,8,0.5564376000000002
3456,8,0.5564376000000002
3457,6,0.5564376000000002
3458,6,0.5564376000000002
3459,6,0.5564376000000002
3460,6,0.5564376000000002
3461,6,0.5564376000000002
3462,6,0.5564376000000002
3463,6,31.30064105070348
3464,6,33.52639145070348
3465,6,33.52639145070348
3466,6,33.52639145070348
3467,6,33.52639145070348
3468,6,33.52639145070348
3469,6,33.52639145070348
3470,6,33.52639145070348
3471,6,33.52639145070348
3472,6,33.52639145070348
3473,6,33.52639145070348
3474,6,33.52639145070348
3475,6,33.52639145070348
3476,6,18.95581786707982
3477,6,16.73006746707982
3478,6,16.73006746707982
3479,6,0.5564376000000002
3480,6,0.5564376000000002
3481,9,0.0
3482,9,0.0
3483,9,0.0
3484,9,0.0
3485,9,0.0
3486,9,0.0
3487,9,14.57057358362366
3488,9,14.57057358362366
3489,9,14.57057358362366
3490,9,14.57057358362366
3491,9,14.57057358362366
3492,9,14.57057358362366
3493,9,14.57057358362366
3494,9,14.57057358362366
3495,9,14.57057358362366
3496,9,14.57057358362366
3497,9,14.57057358362366
3498,9,14.57057358362366
3499,9,14.57057358362366
3500,9,0.0
3501,9,0.0
3502,9,0.0
3503,9,0.0
3504,9,0.0
3505,9,0.0
3506,9,0.0
3507,9,0.0
3508,9,0.0
3509,9,0.0
3510,9,0.0
3511,9,14.57057358362366
3512,9,14.57057358362366
3513,9,14.57057358362366
3514,9,14.57057358362366
3515,9,14.57057358362366
3516,9,14.57057358362366
3517,9,14.57057358362366
3518,9,14.57057358362366
3519,9,14.57057358362366
3520,9,14.57057358362366
3521,9,14.57057358362366
3522,9,14.57057358362366
3523,9,14.57057358362366
3524,9,0.0
3525,9,0.0
3526,9,0.0
3527,9,0.0
3528,9,0.0
3529,9,0.0
3530,9,0.0
3531,9,0.0
3532,9,0.0
3533,9,0.0
3534,9,0.0
3535,9,14.57057358362366
3536,9,14.57057358362366
3537,9,14.57057358362366
3538,9,14.57057358362366
3539,9,14.57057358362366
3540,9,14.57057358362366
3541,9,14.57057358362366
3542,9,14.57057358362366
3543,9,14.57057358362366
3544,9,14.57057358362366
3545,9,14.57057358362366
3546,9,14.57057358362366
3547,9,14.57057358362366
3548,9,0.0
3549,9,0.0
3550,9,0.0
3551,9,0.0
3552,9,0.0
3553,10,2.2257504
3554,10,5.564376
3555,10,5.564376
3556,10,5.564376
3557,10,5.564376
3558,10,5.564376
3559,10,36.30857945070348
3560,10,44.94733669500484
3561,10,49.95527509500483
3562,10,53.29390069500484
3563,10,56.63252629500483
3564,10,53.29390069500484
3565,10,46.61664949500484
3566,10,49.95527509500483
3567,10,56.63252629500483
3568,10,53.29390069500484
3569,10,49.95527509500483
3570,10,44.94733669500484
3571,10,38.53432985070348
3572,10,23.96375626707982
3573,10,21.73800586707982
3574,10,21.73800586707982
3575,10,5.564376
3576,10,5.564376
3577,6,0.5564376000000002
3578,6,0.5564376000000002
3579,6,0.5564376000000002
3580,6,0.5564376000000002
3581,6,0.5564376000000002
3582,6,0.5564376000000002
3583,6,31.30064105070348
3584,6,33.52639145070348
3585,6,33.52639145070348
3586,6,33.52639145070348
3587,6,33.52639145070348
3588,6,33.52639145070348
3589,6,33.52639145070348
3590,6,33.52639145070348
3591,6,33.52639145070348
3592,6,33.52639145070348
3593,6,33.52639145070348
3594,6,33.52639145070348
3595,6,33.52639145070348
3596,6,18.95581786707982
3597,6,16.73006746707982
3598,6,16.73006746707982
3599,6,0.5564376000000002
3600,6,0.5564376000000002
3601,8,0.5564376000000002
3602,8,0.5564376000000002
3603,8,0.5564376000000002
3604,8,0.5564376000000002
3605,8,0.5564376000000002
3606,8,0.5564376000000002
3607,8,31.30064105070348
3608,8,33.52639145070348
3609,8,33.52639145070348
3610,8,33.52639145070348
3611,8,33.52639145070348
3612,8,33.52639145070348
3613,8,33.52639145070348
3614,8,33.52639145070348
3615,8,33.52639145070348
3616,8,33.52639145070348
3617,8,33.52639145070348
3618,8,33.52639145070348
3619,8,33.52639145070348
3620,8,18.95581786707982
3621,8,16.73006746707982
3622,8,16.73006746707982
3623,8,0.5564376000000002
3624,8,0.5564376000000002
3625,8,0.5564376000000002
3626,8,0.5564376000000002
3627,8,0.5564376000000002
3628,8,0.5564376000000002
3629,8,0.5564376000000002
3630,8,0.5564376000000002
3631,8,31.30064105070348
3632,8,33.52639145070348
3633,8,33.52639145070348
3634,8,33.52639145070348
3635,8,33.52639145070348
3636,8,33.52639145070348
3637,8,33.52639145070348
3638,8,33.52639145070348
3639,8,33.52639145070348
3640,8,33.52639145070348
3641,8,33.52639145070348
3642,8,33.52639145070348
3643,8,33.52639145070348
3644,8,18.95581786707982
3645,8,16.73006746707982
3646,8,16.73006746707982
3647,8,0.5564376000000002
3648,8,0.5564376000000002
3649,6,0.5564376000000002
3650,6,0.5564376000000002
3651,6,0.5564376000000002
3652,6,0.5564376000000002
3653,6,0.5564376000000002
3654,6,0.5564376000000002
3655,6,31.30064105070348
3656,6,33.52639145070348
3657,6,33.52639145070348
3658,6,33.52639145070348
3659,6,33.52639145070348
3660,6,33.52639145070348
3661,6,33.52639145070348
3662,6,33.52639145070348
3663,6,33.52639145070348
3664,6,33.52639145070348
3665,6,33.52639145070348
3666,6,33.52639145070348
3667,6,33.52639145070348
3668,6,18.95581786707982
3669,6,16.73006746707982
3670,6,16.73006746707982
3671,6,0.5564376000000002
3672,6,0.5564376000000002
3673,10,2.2257504
3674,10,5.564376
3675,10,5.564376
3676,10,5.564376
3677,10,5.564376
3678,10,5.564376
3679,10,36.30857945070348
3680,10,44.94733669500484
3681,10,49.95527509500483
3682,10,53.29390069500484
3683,10,56.63252629500483
3684,10,53.29390069500484
3685,10,46.61664949500484
3686,10,49.95527509500483
3687,10,56.63252629500483
3688,10,53.29390069500484
3689,10,49.95527509500483
3690,10,44.94733669500484
3691,10,38.53432985070348
3692,10,23.96375626707982
3693,10,21.73800586707982
3694,10,21.73800586707982
3695,10,5.564376
3696,10,5.564376
3697,6,0.5564376000000002
3698,6,0.5564376000000002
3699,6,0.5564376000000002
3700,6,0.5564376000000002
3701,6,0.5564376000000002
3702,6,0.5564376000000002
3703,6,31.30064105070348
3704,6,33.52639145070348
3705,6,33.52639145070348
3706,6,33.52639145070348
3707,6,33.52639145070348
3708,6,33.52639145070348
3709,6,33.52639145070348
3710,6,33.52639145070348
3711,6,33.52639145070348
3712,6,33.52639145070348
3713,6,33.52639145070348
3714,6,33.52639145070348
3715,6,33.52639145070348
3716,6,18.95581786707982
3717,6,16.73006746707982
3718,6,16.73006746707982
3719,6,0.5564376000000002
3720,6,0.5564376000000002
3721,8,0.5564376000000002
3722,8,0.5564376000000002
3723,8,0.5564376000000002
3724,8,0.5564376000000002
3725,8,0.5564376000000002
3726,8,0.5564376000000002
3727,8,31.30064105070348
3728,8,33.52639145070348
3729,8,33.52639145070348
3730,8,33.52639145070348
3731,8,33.52639145070348
3732,8,33.52639145070348
3733,8,33.52639145070348
3734,8,33.52639145070348
3735,8,33.52639145070348
3736,8,33.52639145070348
3737,8,33.52639145070348
3738,8,33.52639145070348
3739,8,33.52639145070348
3740,8,18.95581786707982
3741,8,16.73006746707982
3742,8,16.73006746707982
3743,8,0.5564376000000002
3744,8,0.5564376000000002
3745,7,0.0
3746,7,0.0
3747,7,0.0
3748,7,0.0
3749,7,0.0
3750,7,0.0
3751,7,14.57057358362366
3752,7,14.57057358362366
3753,7,14.57057358362366
3754,7,14.57057358362366
3755,7,14.57057358362366
3756,7,14.57057358362366
3757,7,14.57057358362366
3758,7,14.57057358362366
3759,7,14.57057358362366
3760,7,14.57057358362366
3761,7,14.57057358362366
3762,7,14.57057358362366
3763,7,14.57057358362366
3764,7,0.0
3765,7,0.0
3766,7,0.0
3767,7,0.0
3768,7,0.0
3769,8,0.5564376000000002
3770,8,0.5564376000000002
3771,8,0.5564376000000002
3772,8,0.5564376000000002
3773,8,0.5564376000000002
3774,8,0.5564376000000002
3775,8,31.30064105070348
3776,8,33.52639145070348
3777,8,33.52639145070348
3778,8,33.52639145070348
3779,8,33.52639145070348
3780,8,33.52639145070348
3781,8,33.52639145070348
3782,8,33.52639145070348
3783,8,33.52639145070348
3784,8,33.52639145070348
3785,8,33.52639145070348
3786,8,33.52639145070348
3787,8,33.52639145070348
3788,8,18.95581786707982
3789,8,16.73006746707982
3790,8,16.73006746707982
3791,8,0.5564376000000002
3792,8,0.5564376000000002
3793,6,0.5564376000000002
3794,6,0.5564376000000002
3795,6,0.5564376000000002
3796,6,0.5564376000000002
3797,6,0.5564376000000002
3798,6,0.5564376000000002
3799,6,31.30064105070348
3800,6,33.52639145070348
3801,6,33.52639145070348
3802,6,33.52639145070348
3803,6,33.52639145070348
3804,6,33.52639145070348
3805,6,33.52639145070348
3806,6,33.52639145070348
3807,6,33.52639145070348
3808,6,33.52639145070348
3809,6,33.52639145070348
3810,6,33.52639145070348
3811,6,33.52639145070348
3812,6,18.95581786707982
3813,6,16.73006746707982
3814,6,16.73006746707982
3815,6,0.5564376000000002
3816,6,0.5564376000000002
3817,8,0.5564376000000002
3818,8,0.5564376000000002
3819,8,0.5564376000000002
3820,8,0.5564376000000002
3821,8,0.5564376000000002
3822,8,0.5564376000000002
3823,8,31.30064105070348
3824,8,33.52639145070348
3825,8,33.52639145070348
3826,8,33.52639145070348
3827,8,33.52639145070348
3828,8,33.52639145070348
3829,8,33.52639145070348
3830,8,33.52639145070348
3831,8,33.52639145070348
3832,8,33.52639145070348
3833,8,33.52639145070348
3834,8,33.52639145070348
3835,8,33.52639145070348
3836,8,18.95581786707982
3837,8,16.73006746707982
3838,8,16.73006746707982
3839,8,0.5564376000000002
3840,8,0.5564376000000002
3841,7,0.0
3842,7,0.0
3843,7,0.0
3844,7,0.0
3845,7,0.0
3846,7,0.0
3847,7,14.57057358362366
3848,7,14.57057358362366
3849,7,14.57057358362366
3850,7,14.57057358362366
3851,7,14.57057358362366
3852,7,14.57057358362366
3853,7,14.57057358362366
3854,7,14.57057358362366
3855,7,14.57057358362366
3856,7,14.57057358362366
3857,7,14.57057358362366
3858,7,14.57057358362366
3859,7,14.57057358362366
3860,7,0.0
3861,7,0.0
3862,7,0.0
3863,7,0.0
3864,7,0.0
3865,7,0.0
3866,7,0.0
3867,7,0.0
3868,7,0.0
3869,7,0.0
3870,7,0.0
3871,7,14.57057358362366
3872,7,14.57057358362366
3873,7,14.57057358362366
3874,7,14.57057358362366
3875,7,14.57057358362366
3876,7,14.57057358362366
3877,7,14.57057358362366
3878,7,14.57057358362366
3879,7,14.57057358362366
3880,7,14.57057358362366
3881,7,14.57057358362366
3882,7,14.57057358362366
3883,7,14.57057358362366
3884,7,0.0
3885,7,0.0
3886,7,0.0
3887,7,0.0
3888,7,0.0
3889,9,0.0
3890,9,0.0
3891,9,0.0
3892,9,0.0
3893,9,0.0
3894,9,0.0
3895,9,14.57057358362366
3896,9,14.57057358362366
3897,9,14.57057358362366
3898,9,14.57057358362366
3899,9,14.57057358362366
3900,9,14.57057358362366
3901,9,14.57057358362366
3902,9,14.57057358362366
3903,9,14.57057358362366
3904,9,14.57057358362366
3905,9,14.57057358362366
3906,9,14.57057358362366
3907,9,14.57057358362366
3908,9,0.0
3909,9,0.0
3910,9,0.0
3911,9,0.0
3912,9,0.0
3913,10,2.2257504
3914,10,5.564376
3915,10,5.564376
3916,10,5.564376
3917,10,5.564376
3918,10,5.564376
3919,10,36.30857945070348
3920,10,44.94733669500484
3921,10,49.95527509500483
3922,10,53.29390069500484
3923,10,56.63252629500483
3924,10,53.29390069500484
3925,10,46.61664949500484
3926,10,49.95527509500483
3927,10,56.63252629500483
3928,10,53.29390069500484
3929,10,49.95527509500483
3930,10,44.94733669500484
3931,10,38.53432985070348
3932,10,23.96375626707982
3933,10,21.73800586707982
3934,10,21.73800586707982
3935,10,5.564376
3936,10,5.564376
3937,8,0.5564376000000002
3938,8,0.5564376000000002
3939,8,0.5564376000000002
3940,8,0.5564376000000002
3941,8,0.5564376000000002
3942,8,0.5564376000000002
3943,8,31.30064105070348
3944,8,33.52639145070348
3945,8,33.52639145070348
3946,8,33.52639145070348
3947,8,33.52639145070348
3948,8,33.52639145070348
3949,8,33.52639145070348
3950,8,33.52639145070348
3951,8,33.52639145070348
3952,8,33.52639145070348
3953,8,33.52639145070348
3954,8,33.52639145070348
3955,8,33.52639145070348
3956,8,18.95581786707982
3957,8,16.73006746707982
3958,8,16.73006746707982
3959,8,0.5564376000000002
3960,8,0.5564376000000002
3961,8,0.5564376000000002
3962,8,0.5564376000000002
3963,8,0.5564376000000002
3964,8,0.5564376000000002
3965,8,0.5564376000000002
3966,8,0.5564376000000002
3967,8,31.30064105070348
3968,8,33.52639145070348
3969,8,33.52639145070348
3970,8,33.52639145070348
3971,8,33.52639145070348
3972,8,33.52639145070348
3973,8,33.52639145070348
3974,8,33.52639145070348
3975,8,33.52639145070348
3976,8,33.52639145070348
3977,8,33.52639145070348
3978,8,33.52639145070348
3979,8,33.52639145070348
3980,8,18.95581786707982
3981,8,16.73006746707982
3982,8,16.73006746707982
3983,8,0.5564376000000002
3984,8,0.5564376000000002
3985,7,0.0
3986,7,0.0
3987,7,0.0
3988,7,0.0
3989,7,0.0
3990,7,0.0
3991,7,14.57057358362366
3992,7,14.57057358362366
3993,7,14.57057358362366
3994,7,14.57057358362366
3995,7,14.57057358362366
3996,7,14.57057358362366
3997,7,14.57057358362366
3998,7,14.57057358362366
3999,7,14.57057358362366
4000,7,14.57057358362366
4001,7,14.57057358362366
4002,7,14.57057358362366
4003,7,14.57057358362366
4004,7,0.0
4005,7,0.0
4006,7,0.0
4007,7,0.0
4008,7,0.0
4009,7,0.0
4010,7,0.0
4011,7,0.0
4012,7,0.0
4013,7,0.0
4014,7,0.0
4015,7,14.57057358362366
4016,7,14.57057358362366
4017,7,14.57057358362366
4018,7,14.57057358362366
4019,7,14.57057358362366
4020,7,14.57057358362366
4021,7,14.57057358362366
4022,7,14.57057358362366
4023,7,14.57057358362366
4024,7,14.57057358362366
4025,7,14.57057358362366
4026,7,14.57057358362366
4027,7,14.57057358362366
4028,7,0.0
4029,7,0.0
4030,7,0.0
4031,7,0.0
4032,7,0.0
4033,10,2.2257504
4034,10,5.564376
4035,10,5.564376
4036,10,5.564376
4037,10,5.564376
4038,10,5.564376
4039,10,36.30857945070348
4040,10,44.94733669500484
4041,10,49.95527509500483
4042,10,53.29390069500484
4043,10,56.63252629500483
4044,10,53.29390069500484
4045,10,46.61664949500484
4046,10,49.95527509500483
4047,10,56.63252629500483
4048,10,53.29390069500484
4049,10,49.95527509500483
4050,10,44.94733669500484
4051,10,38.53432985070348
4052,10,23.96375626707982
4053,10,21.73800586707982
4054,10,21.73800586707982
4055,10,5.564376
4056,10,5.564376
4057,9,0.0
4058,9,0.0
4059,9,0.0
4060,9,0.0
4061,9,0.0
4062,9,0.0
4063,9,14.57057358362366
4064,9,14.57057358362366
4065,9,14.57057358362366
4066,9,14.57057358362366
4067,9,14.57057358362366
4068,9,14.57057358362366
4069,9,14.57057358362366
4070,9,14.57057358362366
4071,9,14.57057358362366
4072,9,14.57057358362366
4073,9,14.57057358362366
4074,9,14.57057358362366
4075,9,14.57057358362366
4076,9,0.0
4077,9,0.0
4078,9,0.0
4079,9,0.0
4080,9,0.0
4081,9,0.0
4082,9,0.0
4083,9,0.0
4084,9,0.0
4085,9,0.0
4086,9,0.0
4087,9,14.57057358362366
4088,9,14.57057358362366
4089,9,14.57057358362366
4090,9,14.57057358362366
4091,9,14.57057358362366
4092,9,14.57057358362366
4093,9,14.57057358362366
4094,9,14.57057358362366
4095,9,14.57057358362366
4096,9,14.57057358362366
4097,9,14.57057358362366
4098,9,14.57057358362366
4099,9,14.57057358362366
4100,9,0.0
4101,9,0.0
4102,9,0.0
4103,9,0.0
4104,9,0.0
4105,9,0.0
4106,9,0.0
4107,9,0.0
4108,9,0.0
4109,9,0.0
4110,9,0.0
4111,9,14.57057358362366
4112,9,14.57057358362366
4113,9,14.57057358362366
4114,9,14.57057358362366
4115,9,14.57057358362366
4116,9,14.57057358362366
4117,9,14.57057358362366
4118,9,14.57057358362366
4119,9,14.57057358362366
4120,9,14.57057358362366
4121,9,14.57057358362366
4122,9,14.57057358362366
4123,9,14.57057358362366
4124,9,0.0
4125,9,0.0
4126,9,0.0
4127,9,0.0
4128,9,0.0
4129,10,2.2257504
4130,10,5.564376
4131,10,5.564376
4132,10,5.564376
4133,10,5.564376
4134,10,5.564376
4135,10,36.30857945070348
4136,10,44.94733669500484
4137,10,49.95527509500483
4138,10,53.29390069500484
4139,10,56.63252629500483
4140,10,53.29390069500484
4141,10,46.61664949500484
4142,10,49.95527509500483
