,Load_Profile
6640,367.29967506944456
6641,369.48503666666664
6642,378.30451361111096
6643,373.91101124999994
6644,381.0906793750001
6645,389.2850675000001
6646,401.6098338194445
6647,402.61167624999996
6648,392.07868388888886
6649,389.6825445138889
6650,387.49441548611094
6651,390.17902923611103
6652,1240.0
6653,1240.0
6654,388.87584263888886
6655,390.97190902777777
6656,392.71701340277775
6657,400.07599041666657
6658,402.4848683333333
6659,397.15934076388896
6660,392.0202528472221
6661,380.88247895833337
6662,391.8007454861111
6663,385.5403465277778
6664,926.3693161111145
6665,1240.0
6666,1240.0
6667,380.4816764583333
6668,370.47572868055556
6669,367.2832124305556
6670,368.4741666666666
6671,365.71156659722214
6672,363.66960340277774
6673,359.85181847222213
6674,359.8341279166668
6675,360.6194054166665
6676,360.2441568055556
6677,709.6212594444487
6678,358.6217896527777
6679,356.15454145833326
6680,355.20928236111115
6681,371.38047430555554
6682,372.1037352083332
6683,375.7046815277777
6684,373.57180437499983
6685,1240.0
6686,1240.0
6687,1240.0
6688,1240.0
6689,371.7486908333332
6690,375.89488125
6691,385.61982763888886
6692,384.95208840277775
6693,389.95132993055546
6694,394.7573651388888
6695,402.63520451388894
6696,392.1795684722221
6697,1240.0
6698,1240.0
6699,1240.0
6700,1240.0
6701,371.3979645833333
6702,805.8686923611145
6703,367.53930791666664
6704,363.9680289583334
6705,358.1527006944445
6706,368.58935944444437
6707,379.1523963888888
6708,372.3930977083333
6709,372.43350812500006
6710,384.4702375694443
6711,387.235948263889
6712,390.4355029166666
6713,394.6200125
6714,398.4521347916666
6715,393.83101916666675
6716,394.0564429861111
6717,382.13030625000005
6718,379.00748375
6719,373.41815729166666
6720,369.17706194444446
6721,608.1356858333352
6722,1240.0
6723,1240.0
6724,1240.0
6725,1240.0
6726,341.6299313194445
6727,340.30608840277773
6728,341.6733196527777
6729,356.70877277777765
6730,365.81165736111114
6731,373.3258827083332
6732,376.39995166666677
6733,376.2373465277777
6734,372.1088850694443
6735,371.09749590277784
6736,372.4994928472221
6737,374.22000291666654
6738,371.0584932638888
6739,353.30334909722217
6740,352.12317243055566
6741,349.0964147222222
6742,346.7145393055555
6743,348.1839083333333
6744,349.3144549999999
6745,1228.5370259722195
6746,1240.0
6747,1240.0
6748,1240.0
6749,348.3328970138887
6750,344.1251187499999
6751,345.03445812499996
6752,342.9985416666666
6753,343.1540972222222
6754,343.3096527777778
6755,343.4652083333333
6756,343.62076388888886
6757,343.7763194444445
6758,343.931875
6759,344.0874305555555
6760,344.24298611111107
6761,344.3985416666667
6762,344.5540972222222
6763,344.7096527777777
6764,344.86520833333327
6765,345.02076388888884
6766,345.1763194444444
6767,345.33187499999997
6768,341.8707638888889
6769,342.0263194444444
6770,1183.379166666666
6771,1240.0
6772,1240.0
6773,1240.0
6774,342.6874305555556
6775,342.84298611111114
6776,342.9985416666666
6777,343.1540972222222
6778,343.3096527777778
6779,343.4652083333333
6780,343.62076388888886
6781,343.7763194444445
6782,343.931875
6783,344.0874305555555
6784,344.24298611111107
6785,344.3985416666667
6786,344.5540972222222
6787,344.7096527777777
6788,344.86520833333327
6789,345.02076388888884
6790,345.1763194444444
6791,345.33187499999997
6792,341.8707638888889
6793,342.0263194444444
6794,342.181875
6795,1240.0
6796,1240.0
6797,342.531875
6798,342.6874305555556
6799,342.84298611111114
6800,342.9985416666666
6801,343.1540972222222
6802,343.3096527777778
6803,343.4652083333333
6804,343.62076388888886
6805,343.7763194444445
6806,1186.6847222222207
6807,1240.0
6808,344.24298611111107
6809,344.3985416666667
6810,344.5540972222222
6811,344.7096527777777
6812,344.86520833333327
6813,345.02076388888884
6814,345.1763194444444
6815,345.33187499999997
6816,341.8707638888889
6817,1240.0
6818,342.181875
6819,342.3374305555555
6820,1183.5736111111103
6821,1240.0
6822,1240.0
6823,342.84298611111114
6824,342.9985416666666
6825,343.1540972222222
6826,343.3096527777778
6827,343.4652083333333
6828,343.62076388888886
6829,343.7763194444445
6830,343.931875
6831,344.0874305555555
6832,344.24298611111107
6833,344.3985416666667
6834,344.5540972222222
6835,344.7096527777777
6836,344.86520833333327
6837,345.02076388888884
6838,345.1763194444444
6839,345.33187499999997
6840,341.8707638888889
6841,342.0263194444444
6842,342.181875
6843,342.3374305555555
6844,342.49298611111107
6845,342.531875
6846,342.6874305555556
6847,342.84298611111114
6848,342.9985416666666
6849,343.1540972222222
6850,1240.0
6851,1193.1793775000021
6852,343.62076388888886
6853,343.7763194444445
6854,343.9988931944444
6855,1240.0
6856,1240.0
6857,345.72679166666666
6858,345.6128472222221
6859,344.99911541666665
6860,344.79908118055545
6861,344.6206132638888
6862,344.4523055555555
6863,344.78699305555557
6864,1240.0
6865,447.924383736116
6866,1240.0
6867,1240.0
6868,1240.0
6869,341.9297777777777
6870,342.0017387499999
6871,342.1785043055555
6872,342.3358424305555
6873,345.616495
6874,389.2754488194445
6875,384.2441949305556
6876,376.46732326388883
6877,383.1830289583334
6878,369.97338194444427
6879,356.32633244444446
6880,376.54002652777785
6881,368.99647652777765
6882,375.86172215277776
6883,375.3050315972223
6884,367.23905604166674
6885,358.3087880555554
6886,359.0753575694444
6887,363.57409861111114
6888,366.3189804166665
6889,371.51999451388895
6890,368.7368922222222
6891,1240.0
6892,798.4666790972201
6893,372.09898347222224
6894,369.51587069444435
6895,368.4683002777777
6896,367.67009125
6897,368.8114908333333
6898,371.66793125000004
6899,388.7433477083332
6900,393.38130076388865
6901,376.48652416666664
6902,374.0194397916666
6903,1240.0
6904,1240.0
6905,394.7977181944443
6906,384.84077819444445
6907,380.56366395833334
6908,365.79886972222215
6909,1240.0
6910,370.51484701388887
6911,372.01451243055556
6912,349.2226558333333
6913,342.4341384722223
6914,342.5736523611112
6915,1240.0
6916,1240.0
6917,343.05198618055556
6918,1240.0
6919,341.78566333333333
6920,339.17367020833325
6921,349.39448055555556
6922,364.2794993055555
6923,371.95271118055575
6924,387.07621166666655
6925,380.9815795138889
6926,373.51859076388877
6927,373.5976810416666
6928,580.6020383333388
6929,1240.0
6930,390.6877911805556
6931,382.20758673611124
6932,380.0779086805555
6933,371.3921968750001
6934,368.6761113194445
6935,367.3340888194444
6936,361.6253642361111
6937,670.144650069445
6938,1240.0
6939,1240.0
6940,1240.0
6941,354.2863134027777
6942,347.0325857638888
6943,341.93413722222215
6944,340.83166784722226
6945,344.05243347222216
6946,355.0976080555555
6947,392.69868166666663
6948,390.8415505555555
6949,1240.0
6950,378.5872183333332
6951,378.5292466666666
6952,372.47367111111106
6953,371.3369576388888
6954,371.7604090277777
6955,370.8727234722222
6956,367.8552359027778
6957,363.3187775
6958,368.2784573611111
6959,366.2040481944443
6960,357.4700383333333
6961,353.38399590277766
6962,351.10193805555554
6963,347.1593771527779
6964,1210.3116164583291
6965,343.4471381249999
6966,338.61248604166667
6967,321.0614341666667
6968,328.5302100694444
6969,323.8098086805555
6970,333.6784174305556
6971,352.0729984722222
6972,351.78134347222215
6973,351.5205259027778
6974,1240.0
6975,1240.0
6976,1240.0
6977,340.98148680555556
6978,338.2948168055556
6979,345.4370582638889
6980,338.5645783333333
6981,339.8617634027777
6982,335.96608888888886
6983,337.32886395833333
6984,331.755244236111
6985,331.1529209722222
6986,329.7041309722222
6987,1240.0
6988,1240.0
6989,1240.0
6990,1099.276036527777
6991,332.87451604166665
6992,335.8819221527777
6993,336.5408277777778
6994,339.9557004861112
6995,338.06879020833344
6996,341.6274997916666
6997,347.46501173611114
6998,346.38214965277785
6999,344.1795826388889
7000,349.2025322916668
7001,350.771185625
7002,348.9561084722221
7003,346.92144326388893
7004,345.66853951388885
7005,345.5800813888889
7006,344.80308576388904
7007,330.88047173611113
7008,323.80552944444446
7009,324.9822255555555
7010,325.7580622916667
7011,323.77508722222206
7012,322.8246539583333
7013,1240.0
7014,1240.0
7015,324.78096194444447
7016,315.4731800694444
7017,321.89532277777784
7018,318.58890826388887
7019,325.7140371527778
7020,331.8656094444445
7021,338.0547906944444
7022,340.5987734722221
7023,343.63380576388886
7024,1240.0
7025,1002.7710625694446
7026,340.337283125
7027,338.81220187499997
7028,340.9519302777777
7029,336.7459379861112
7030,334.41147055555547
7031,331.68986277777765
7032,336.6230009722223
7033,337.1378879166668
7034,975.8936436111146
7035,1240.0
7036,1240.0
7037,1240.0
7038,312.0718577083334
7039,309.9558675694445
7040,313.7539022916667
7041,317.1519677083334
7042,316.66438319444444
7043,320.6258625694444
7044,328.43858979166674
7045,332.1421561111111
7046,339.22659750000014
7047,343.82457423611106
7048,343.28476194444454
7049,344.9410591666667
7050,331.20626243055557
7051,340.05689375000003
7052,336.9001484722222
7053,339.24819784722223
7054,328.6142538194445
7055,329.23461472222226
7056,429.4181329861112
7057,433.2882215277778
7058,438.4870986805556
7059,429.59318888888885
7060,422.6576190277777
7061,428.332397986111
7062,1240.0
7063,693.9526420138892
7064,430.0963036805556
7065,429.9411822222222
7066,431.62336534722226
7067,419.0733861805555
7068,415.3375940972222
7069,1240.0
7070,412.5077463888888
7071,420.9122871527777
7072,1240.0
7073,1240.0
7074,423.98733173611106
7075,424.67920687500003
7076,1240.0
7077,412.540559375
7078,432.2040289583333
7079,445.94010270833337
7080,441.44171409722213
7081,436.09426194444444
7082,438.7992014583333
7083,431.8242245138888
7084,433.81548583333336
7085,431.2926226388888
7086,1240.0
7087,655.9441613888919
7088,424.9873857638889
7089,423.0751714583334
7090,430.5610506944445
7091,1240.0
7092,1240.0
7093,1240.0
7094,415.246951388889
7095,406.2915538888889
7096,407.41762979166674
7097,1240.0
7098,401.9305684722222
7099,398.10672659722223
7100,396.33068562499994
7101,391.72774666666663
7102,399.17334722222216
7103,401.8365730555556
7104,404.9599307638888
7105,410.340437986111
7106,413.3981074999999
7107,1240.0
7108,1240.0
7109,1240.0
7110,1240.0
7111,414.19299833333326
7112,407.1857698611111
7113,411.0815299305554
7114,412.058242361111
7115,410.8572066666667
7116,409.0549647916665
7117,404.5163747916665
7118,394.6375071527777
7119,538.6022562500058
7120,416.8130536111112
7121,1240.0
7122,416.66751631944453
7123,416.25002902777766
7124,415.6141908333333
7125,417.0224236111111
7126,421.3386566666667
7127,420.49980631944436
7128,417.3931120138889
7129,412.1807763888887
7130,409.0310267361112
7131,410.2569206944443
7132,1240.0
7133,408.7084516666666
7134,402.6271861111111
7135,395.21445541666657
7136,389.5156975694445
7137,391.57041000000004
7138,1240.0
7139,1240.0
7140,1240.0
7141,1240.0
7142,436.8424286805613
7143,399.59861180555544
7144,405.28266625
7145,414.10535298611114
7146,421.8063728472222
7147,419.82660124999984
7148,414.30073951388886
7149,418.7481530555555
7150,415.4133968055555
7151,415.5099506249999
7152,404.7273324305557
7153,406.1257574305555
7154,402.367678125
7155,401.01763965277786
7156,408.5414827083334
7157,405.44611090277783
7158,407.5480490277778
7159,413.5099796527779
7160,420.1706075
7161,427.16615229166666
7162,427.1645
7163,1240.0
7164,1240.0
7165,1240.0
7166,1240.0
7167,1240.0
7168,417.2830836805556
7169,622.0031863888903
7170,414.0874772222222
7171,416.22756923611115
7172,419.29718590277787
7173,416.7869718055555
7174,418.2431429166667
7175,425.7268910416665
7176,434.0928438194445
7177,432.5768620833333
7178,1240.0
7179,1240.0
7180,1240.0
7181,787.3279242361124
7182,416.2428175694444
7183,1240.0
7184,416.38833979166657
7185,418.7109499999999
7186,428.33696791666665
7187,427.6706529861111
7188,425.42174159722214
7189,435.20408458333327
7190,438.5522818055555
7191,1240.0
7192,434.2847497916666
7193,437.39571069444435
7194,435.8103871527779
7195,437.72429020833334
7196,444.21416909722234
7197,443.57352229166656
7198,443.78041020833314
7199,425.84417263888884
7200,1240.0
7201,1240.0
7202,1240.0
7203,1240.0
7204,1240.0
7205,777.8503086805562
7206,432.93059930555563
7207,441.90925625
7208,445.304155625
7209,443.452366875
7210,440.30743847222215
7211,441.2488558333331
7212,433.16452229166663
7213,438.1789241666667
7214,441.9060566666666
7215,434.9508829166667
7216,434.5865056944443
7217,425.59546020833335
7218,424.9501822222222
7219,419.8449675
7220,412.15132729166663
7221,418.6989576388888
7222,416.20602965277766
7223,417.63191312499987
7224,415.1647524305556
7225,424.07157138888874
7226,429.8818168749999
7227,429.89227798611114
7228,1240.0
7229,426.5309129861111
7230,412.3584115972223
7231,411.2775172916667
7232,414.21308930555557
7233,417.5242200694445
7234,424.17308499999984
7235,436.03067812499995
7236,427.58950791666655
7237,437.9456005555555
7238,435.47656736111105
7239,749.7159644444451
7240,1240.0
7241,1240.0
7242,1240.0
7243,1240.0
7244,433.8441221527777
7245,441.03073194444414
7246,439.66750722222224
7247,436.1808903472222
7248,426.3126427777777
7249,437.23126708333314
7250,425.88761444444447
7251,554.7309070138932
7252,1240.0
7253,419.3276752777778
7254,413.53658597222216
7255,1240.0
7256,1240.0
7257,418.38690736111107
7258,406.0568759722221
7259,404.80004687499985
7260,406.61467097222226
7261,398.9506261805557
7262,389.7538876388888
7263,400.5636104166667
7264,1240.0
7265,1240.0
7266,407.7806094444444
7267,406.42504243055566
7268,399.72117791666653
7269,403.6566868055556
7270,408.51315993055556
7271,412.7887492361109
7272,409.35838027777777
7273,408.41507874999985
7274,410.32613125
7275,1240.0
7276,1240.0
7277,401.74565618055544
7278,402.6009847222222
7279,399.3824396527777
7280,411.0655388194443
7281,423.9342965277777
7282,434.00538319444445
7283,423.78215541666657
7284,420.90601680555545
7285,417.5256283333334
7286,410.2109394444444
7287,396.8403395833334
7288,396.2921982638887
7289,1240.0
7290,1240.0
7291,391.2048845833332
7292,386.0055524305555
7293,1228.1595726388932
7294,396.440739236111
7295,406.8929005555555
7296,411.230623125
7297,413.8106019444444
7298,412.07645791666675
7299,407.19938194444455
7300,399.37420979166666
7301,398.3647786805555
7302,392.07907909722223
7303,385.8067300694445
7304,380.3206113194444
7305,1240.0
7306,1240.0
7307,1240.0
7308,376.1631348611111
7309,1240.0
7310,909.4291980555555
7311,369.78695833333336
7312,388.59077930555554
7313,385.99643055555555
7314,383.9221963888889
7315,389.34601173611117
7316,390.52039249999996
7317,386.37820618055565
7318,379.9793180555555
7319,380.95905847222224
7320,375.7976089583332
7321,374.2395572222222
7322,373.50515708333336
7323,372.0736595138888
7324,372.5097624305556
7325,638.627815208335
7326,361.0560950694445
7327,358.3159533333334
7328,358.43996076388885
7329,360.2565395138888
7330,366.7077322222221
7331,1240.0
7332,370.13342770833333
7333,370.42872513888886
7334,372.13551083333317
7335,1240.0
7336,1240.0
7337,1240.0
7338,353.6636896527778
7339,361.9218910416665
7340,360.7158668749999
7341,363.7432390277778
7342,364.3185520138889
7343,377.3177751388889
7344,375.46751083333345
7345,376.01038222222223
7346,372.20275312499996
7347,373.2662640972223
7348,373.60843576388874
7349,373.1585131944446
7350,725.6187013194486
7351,1240.0
7352,1240.0
7353,1240.0
7354,1240.0
7355,347.4879868055555
7356,358.38326076388887
7357,388.114125
7358,400.32766472222215
7359,398.7485838194444
7360,392.7179399305554
7361,394.2489818750001
7362,385.46433527777765
7363,382.4789305555555
7364,388.478462361111
7365,391.66072506944454
7366,400.7267138194443
7367,408.4295162499999
7368,795.3757513888917
7369,1240.0
7370,1240.0
7371,1240.0
7372,1240.0
7373,362.5897318750001
7374,360.5424044444444
7375,358.4808256944446
7376,351.3753896527777
7377,346.8931175694443
7378,357.430302638889
7379,365.78244159722215
7380,377.5660636805555
7381,376.0247686805555
7382,385.57182611111114
7383,381.5164461111112
7384,390.60293076388876
7385,383.43956729166666
7386,386.6695986805556
7387,389.42461784722207
7388,370.31074256944447
7389,377.21199444444443
7390,394.00240687499996
7391,391.7247950000001
7392,397.6196209027776
7393,402.5441840972223
7394,948.2797286805596
7395,1240.0
7396,1240.0
7397,390.22185319444435
7398,376.2644822222222
7399,367.29233041666663
7400,365.6150404861111
7401,368.3005438194444
7402,376.1801594444445
7403,374.66399541666664
7404,366.2682790277778
7405,377.41736569444447
7406,379.0576659722225
7407,383.6546204166667
7408,388.7009267361112
7409,374.0648187499999
7410,372.5664789583334
7411,371.6201460416667
7412,362.73711833333334
7413,370.96555319444445
7414,1240.0
7415,1240.0
7416,385.849673611111
7417,385.9768918055557
7418,378.6498984722222
7419,1240.0
7420,1240.0
7421,1240.0
7422,1240.0
7423,352.2416858333333
7424,359.7551941666666
7425,355.18220305555553
7426,363.5682040277777
7427,375.9478702777777
7428,377.7004578472223
7429,379.6350303472223
7430,387.5264205555556
7431,386.6205505555555
7432,388.00026027777784
7433,370.86789055555545
7434,382.9760909722221
7435,387.9887083333333
7436,390.8175177083333
7437,405.5239372916667
7438,809.0464809722243
7439,385.77476875
7440,400.54580319444426
7441,1240.0
7442,1240.0
7443,1240.0
7444,1240.0
7445,424.88664944444434
7446,405.5200265277777
7447,1240.0
7448,393.79346999999984
7449,524.5098557638896
7450,386.64129388888887
7451,397.83493361111107
7452,407.79390895833325
7453,404.9272154861111
7454,413.27953333333335
7455,421.3994142361111
7456,412.0857552777777
7457,421.9729013888889
7458,423.9320725694444
7459,427.10809847222225
7460,426.42484986111094
7461,427.7598227777776
7462,421.183406875
7463,440.6283515277777
7464,433.228201875
7465,437.6337243055556
7466,429.04283236111115
7467,423.090255486111
7468,431.6370343055555
7469,420.86624416666666
7470,404.83683722222224
7471,626.2844415277752
7472,408.31403229166676
7473,422.7726941666667
7474,435.7066899305555
7475,420.24461062499995
7476,421.91254194444434
7477,1240.0
7478,1240.0
7479,406.5933141666667
7480,1240.0
7481,1240.0
7482,1240.0
7483,427.3501429166665
7484,429.8746982638889
7485,426.28916118055537
7486,431.50478923611104
7487,431.6533977777776
7488,434.00853902777766
7489,441.16592576388894
7490,448.76356243055557
7491,439.5536434722222
7492,437.1878004861111
7493,429.15355243055546
7494,422.38392048611104
7495,420.6328354861111
7496,419.4248508333333
7497,418.95976937500006
7498,421.9026461805555
7499,1240.0
7500,1240.0
7501,1240.0
7502,426.07864493055547
7503,669.7090093750058
7504,1240.0
7505,1240.0
7506,401.8963501388889
7507,414.3280521527777
7508,430.04991409722214
7509,427.620081875
7510,426.62830291666666
7511,427.52551868055565
7512,422.63784645833334
7513,429.7606561111111
7514,436.5023857638888
7515,428.0084525694445
7516,422.88933020833326
7517,418.3671318750001
7518,412.1550411805556
7519,404.65017055555546
7520,404.2460440277778
7521,402.2944440277776
7522,404.4717809027778
7523,410.0512033333333
7524,412.5693449305554
7525,1240.0
7526,429.0008970138888
7527,1240.0
7528,1240.0
7529,1240.0
7530,1240.0
7531,732.4661211111118
7532,430.7222344444443
7533,430.8669181249999
7534,432.695791111111
7535,436.8180979166666
7536,421.74575576388895
7537,426.9223510416667
7538,427.79728979166657
7539,414.6635675
7540,406.5113290972222
7541,406.6007521527778
7542,1240.0
7543,1240.0
7544,1145.0347503381936
7545,404.8343706944444
7546,406.49035680555545
7547,385.3907030555553
7548,380.09405437500004
7549,381.13421595763884
7550,374.1023914055556
7551,390.55343444444435
7552,387.9915277777778
7553,388.1470833333332
7554,388.30263888888885
7555,388.4581944444445
7556,388.6137499999999
7557,388.7693055555555
7558,1240.0
7559,1240.0
7560,1240.0
7561,1240.0
7562,1240.0
7563,1240.0
7564,950.0876641666715
7565,386.28041666666667
7566,386.4359722222221
7567,386.5915277777778
7568,387.20890541666665
7569,386.22639124999995
7570,375.1570574305555
7571,374.24548875
7572,382.50850020833326
7573,381.13082923611114
7574,373.92753999999996
7575,368.5098627777777
7576,366.8489732638889
7577,380.92833041666665
7578,379.75136597222223
7579,385.4027916666667
7580,405.79776173611117
7581,407.18263881944443
7582,419.8423230555554
7583,425.9987063888888
7584,1240.0
7585,427.44834125000006
7586,429.18756708333325
7587,403.0406654166666
7588,394.88378951388887
7589,390.46051868055565
7590,371.61775048611094
7591,367.7454195138889
7592,374.45774138888885
7593,371.2372363194443
7594,386.25254548611116
7595,1088.0199954166665
7596,1240.0
7597,1240.0
7598,1240.0
7599,391.5230622916667
7600,395.8483763888888
7601,391.6619952777777
7602,391.7713819444443
7603,393.9257301388889
7604,413.159464861111
7605,431.0891831944445
7606,435.2949018055555
7607,421.87938770833335
7608,418.0987752083332
7609,444.6257603472222
7610,453.9434243749998
7611,436.22410076388877
7612,425.8518687499999
7613,424.77168319444456
7614,422.62685986111114
7615,419.41187944444437
7616,417.01574784722203
7617,413.1282725694443
7618,422.0789353472221
7619,427.75461020833325
7620,436.5354111805557
7621,428.1781889583331
7622,421.26827895833327
7623,414.10206590277784
7624,398.4916925694444
7625,414.32315701388876
7626,1240.0
7627,979.4191923611145
7628,1240.0
7629,1240.0
7630,1240.0
7631,1240.0
7632,469.57184701388906
7633,1240.0
7634,1240.0
7635,1240.0
7636,1240.0
7637,446.60011812499994
7638,1061.346066388891
7639,1240.0
7640,442.2892133333333
7641,444.7162727777777
7642,451.1371729861111
7643,453.3686893750001
7644,464.52580027777776
7645,428.23362506944443
7646,410.92389722222225
7647,419.9777706250001
7648,417.94916187499996
7649,422.7254305555555
7650,430.21096270833334
7651,428.9621559027778
7652,427.073644861111
7653,424.1178326388888
7654,419.4018859722222
7655,436.88083493055564
7656,432.62164798611116
7657,436.4756963194445
7658,431.9868369444444
7659,428.9566925
7660,420.41731083333326
7661,421.743551736111
7662,414.5163715972223
7663,410.3699089583334
7664,404.2052286805555
7665,407.2500658333335
7666,404.2817765972222
7667,406.4019001388888
7668,1240.0
7669,1240.0
7670,431.0246397916667
7671,431.68177013888885
7672,436.9886572916666
7673,440.27251625
7674,442.3814213194445
7675,1240.0
7676,1240.0
7677,1240.0
7678,440.14661493055553
7679,765.8660636805555
7680,1240.0
7681,1240.0
7682,1240.0
7683,1240.0
7684,1240.0
7685,966.3229376388924
7686,434.0973651388889
7687,440.24483756944454
7688,433.5327801388888
7689,437.9383098611112
7690,436.45922055555553
7691,446.06955652777765
7692,448.0479781944444
7693,439.4684870138889
7694,436.24210875000006
7695,441.7268824305557
7696,442.44959500000004
7697,436.25639798611115
7698,442.95410395833323
7699,453.6128459722224
7700,458.0750557638888
7701,437.57358604166666
7702,443.49451076388897
7703,452.8034427777778
7704,1240.0
7705,1240.0
7706,456.0218838194445
7707,453.2995668055555
7708,455.1571461111111
7709,454.85658118055574
7710,455.493916111111
7711,456.7267692361109
7712,448.93849097222216
7713,446.94214541666673
7714,442.6643199999999
7715,442.88421916666664
7716,441.851261736111
7717,441.003670625
7718,433.8478029861109
7719,432.36247055555543
7720,429.36655222222237
7721,445.5138693055556
7722,447.1381259722223
7723,451.85896437499986
7724,1240.0
7725,1113.4312246527834
7726,1240.0
7727,1240.0
7728,1240.0
7729,1240.0
7730,1240.0
7731,1240.0
7732,1240.0
7733,1210.315731666671
7734,445.9074219444445
7735,432.58102124999994
7736,423.6584221527777
7737,424.43461326388893
7738,437.16932875
7739,448.49612402777757
7740,447.3660265277777
7741,452.7320952777777
7742,449.37524187500014
7743,451.90425048611104
7744,446.87496680555563
7745,447.49732805555556
7746,452.9903029166666
7747,449.13437138888867
7748,461.95535847222214
7749,467.96950861111105
7750,471.0366271527778
7751,473.4761524305555
7752,473.62343583333325
7753,467.73538048611107
7754,476.3326035416665
7755,458.06483576388877
7756,451.4479569444444
7757,450.73190993055573
7758,446.6143203472222
7759,439.5413278472224
7760,1240.0
7761,450.6532916666667
7762,445.52169277777773
7763,463.67243270833313
7764,469.79423458333326
7765,472.3834932638887
7766,462.13959361111114
7767,449.47126291666666
7768,464.3819424999999
7769,1022.6063565277799
7770,1240.0
7771,1240.0
7772,423.70614222222224
7773,429.6210129166667
7774,1240.0
7775,1240.0
7776,373.0860320833332
7777,369.0502540277777
7778,368.2028505555556
7779,362.09395687499995
7780,362.0345025694445
7781,354.54637166666674
7782,352.2350752083332
7783,346.15844472222216
7784,1240.0
7785,1240.0
7786,352.1017320138889
7787,375.5822262499999
7788,1240.0
7789,400.64277118055554
7790,389.11020506944436
7791,390.94085965277765
7792,375.17256680555556
7793,370.6804927777776
7794,372.8483922916666
7795,365.6643486805555
7796,373.475344861111
7797,374.7490050694445
7798,1240.0
7799,651.7348863888906
7800,359.28880409722217
7801,379.2034161805554
7802,383.4125234722222
7803,382.53071645833336
7804,379.8429789583334
7805,378.89565777777784
7806,378.2569777777777
7807,377.13811090277784
7808,375.387206736111
7809,375.37414298611105
7810,369.1173140277778
7811,372.87368416666664
7812,1240.0
7813,398.35007138888886
7814,400.1821570833334
7815,412.107128611111
7816,412.1265045138889
7817,408.63401006944434
7818,407.5126499305555
7819,410.85746187500007
7820,1240.0
7821,981.0332496527762
7822,1240.0
7823,1240.0
7824,361.4620940972223
7825,360.5227145138888
7826,361.36521361111113
7827,354.86490520833325
7828,1195.5715458333334
7829,343.88490305555564
7830,342.48441451388874
7831,341.9681820138891
7832,339.92994972222215
7833,339.63758791666663
7834,337.8581606944444
7835,334.9609851388889
7836,1240.0
7837,326.2821678472222
7838,329.18744833333324
7839,330.04366402777777
7840,334.782144861111
7841,338.6682818750001
7842,341.68049756944436
7843,344.8431573611111
7844,343.79950451388885
7845,345.7374710416666
7846,1240.0
7847,1240.0
7848,1240.0
7849,1240.0
7850,1240.0
7851,1240.0
7852,476.2269815277816
7853,327.0598649305555
7854,326.6265138888889
7855,326.2883419444443
7856,329.64795305555555
7857,335.3088316666666
7858,340.0016797916667
7859,344.23021208333336
7860,336.5028975
7861,341.43067437499997
7862,399.5969949999999
7863,443.39016215277775
7864,445.2418536805555
7865,453.58650798611103
7866,369.8560847916666
7867,364.2517904861111
7868,367.93971520833327
7869,363.81803451388885
7870,367.3093627777777
7871,373.4133433333333
7872,364.8383311805555
7873,347.603651111111
7874,359.48709173611104
7875,365.70229499999994
7876,357.623131736111
7877,359.1948879166666
7878,355.730200486111
7879,353.1130370833334
7880,343.74216041666665
7881,331.7531063194443
7882,1240.0
7883,1240.0
7884,366.24557277777774
7885,730.6252688194465
7886,1240.0
7887,1240.0
7888,384.6068469444445
7889,384.3741995138889
7890,414.3369523611112
7891,419.5135554166666
7892,408.6695097916666
7893,407.74849305555546
7894,402.73453597222203
7895,395.63836472222226
7896,385.94328159722215
7897,379.5910922222222
7898,390.5706685416666
7899,393.9762691666667
7900,385.8133295138889
7901,384.11348013888875
7902,381.38919826388883
7903,379.18467076388896
7904,373.54240923611104
7905,368.9335888194445
7906,1240.0
7907,1240.0
7908,1240.0
7909,1240.0
7910,387.8079731944444
7911,861.6741734722209
7912,383.08966208333334
7913,371.47063576388877
7914,383.2027519444445
7915,386.76609076388877
7916,381.96174138888887
7917,373.96759409722216
7918,373.84295763888883
7919,370.8937341666666
7920,359.0756273611112
7921,354.57642791666666
7922,604.1688070138902
7923,1240.0
7924,1240.0
7925,354.8557954861111
7926,353.60681319444456
7927,353.2976975694443
7928,350.9643000694445
7929,351.47633451388884
7930,354.92381993055545
7931,358.7543409722223
7932,364.77152541666663
7933,367.459343611111
7934,366.8147792361111
7935,364.7266384027776
7936,373.8906597222222
7937,379.79430076388905
7938,379.11729673611114
7939,376.64272819444454
7940,372.47577159722226
7941,370.1298936805555
7942,1240.0
7943,1240.0
7944,379.1168402777778
7945,1240.0
7946,1240.0
7947,1240.0
7948,1240.0
7949,580.8104415277817
7950,356.64099965277774
7951,354.4113440972223
7952,351.57958597222233
7953,349.414445625
7954,358.45281159722214
7955,357.4542601388889
7956,346.0131101388888
7957,353.77990375
7958,361.0772083333332
7959,352.94938194444444
7960,361.512196111111
7961,362.2828620833334
7962,373.205227986111
7963,371.6446786111111
7964,367.07685826388894
7965,371.3504831944445
7966,376.1588410416666
7967,377.20167868055546
7968,1240.0
7969,1240.0
7970,1240.0
7971,793.279667430559
7972,1240.0
7973,369.3899061805555
7974,365.97262187499996
7975,366.72332229166665
7976,368.96358284722226
7977,370.39338534722214
7978,369.3932214583333
7979,380.04216444444444
7980,387.5533676388888
7981,386.1731970833333
7982,392.5639666666668
7983,400.5446457638889
7984,400.88201076388884
7985,404.0033127083332
